cohort,ticker,cik,finra_symbols_observed,first_observed_settlement_date,last_observed_settlement_date,observed_settlement_dates,expected_settlement_dates,symbol_date_coverage,time_valid_cik_linked_dates,time_valid_cik_link_coverage,link_sources,link_status
INDEPENDENT_ELIGIBLE_388,VTRS,0001792044,VTRS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,VZ,0000732712,VZ,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WAB,0000943452,WAB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WAT,0001000697,WAT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WBD,0001437107,WBD,2022-04-14,2026-06-30,102,122,0.8360655737704918,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WDC,0000106040,WDC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WEC,0000783325,WEC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WELL,0000766704,WELL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WFC,0000072971,WFC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WM,0000823768,WM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WMB,0000107263,WMB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WRB,0000011544,WRB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WSM,0000719955,WSM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WST,0000105770,WST,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WTW,0001140536,WTW,2022-01-14,2026-06-30,108,122,0.8852459016393442,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WY,0000106535,WY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,WYNN,0001174922,WYNN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,XEL,0000072903,XEL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,XYL,0001524472,XYL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,YUM,0001041061,YUM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,ZBH,0001136869,ZBH,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
INDEPENDENT_ELIGIBLE_388,ZBRA,0000877212,ZBRA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,A,0001090872,A,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AAPL,0000320193,AAPL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ABBV,0001551152,ABBV,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ABNB,0001559720,ABNB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ABT,0000001800,ABT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ACGL,0000947484,ACGL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ACN,0001467373,ACN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ADBE,0000796343,ADBE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ADI,0000006281,ADI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ADM,0000007084,ADM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ADP,0000008670,ADP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ADSK,0000769397,ADSK,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AEE,0001002910,AEE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AEP,0000004904,AEP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AES,0000874761,AES,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AFL,0000004977,AFL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AIG,0000005272,AIG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AIZ,0001267238,AIZ,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AJG,0000354190,AJG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AKAM,0001086222,AKAM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ALB,0000915913,ALB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ALGN,0001097149,ALGN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ALL,0000899051,ALL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ALLE,0001579241,ALLE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AMAT,0000006951,AMAT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AMCR,0001748790,AMCR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AMD,0000002488,AMD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AME,0001037868,AME,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AMGN,0000318154,AMGN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AMP,0000820027,AMP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AMT,0001053507,AMT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AMZN,0001018724,AMZN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ANET,0001596532,ANET,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AON,0000315293,AON,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AOS,0000091142,AOS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,APA,0001841666,APA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,APD,0000002969,APD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,APH,0000820313,APH,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,APO,0001858681,APO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,APP,0001751008,APP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,APTV,0001521332,APTV,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ARE,0001035443,ARE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ARES,0001176948,ARES,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ATO,0000731802,ATO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AVB,0000915912,AVB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AVGO,0001730168,AVGO,2021-06-15,2026-06-30,122,122,1.0,122,1.0,PRICE_UNIVERSE_CIK_PERIODS,TIME_VALID_CIK_VERIFIED
CURRENT_SP500_REFERENCE_503,AVY,0000008818,AVY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AWK,0001410636,AWK,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AXON,0001069183,AXON,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AXP,0000004962,AXP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,AZO,0000866787,AZO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BA,0000012927,BA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BAC,0000070858,BAC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BALL,0000009389,BALL,2022-05-13,2026-06-30,100,122,0.819672131147541,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BAX,0000010456,BAX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BBY,0000764478,BBY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BDX,0000010795,BDX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BEN,0000038777,BEN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BF-B,0000014693,BFB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BG,0001996862,BG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BIIB,0000875045,BIIB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BKNG,0001075531,BKNG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BKR,0001701605,BKR,2021-06-15,2026-06-30,122,122,1.0,122,1.0,VERIFIED_TICKER_ALIAS_LEDGER,TIME_VALID_CIK_VERIFIED
CURRENT_SP500_REFERENCE_503,BLDR,0001316835,BLDR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BLK,0002012383,BLK,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BMY,0000014272,BMY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BNY,0001390777,BNY,2021-06-15,2026-06-30,115,122,0.9426229508196722,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BR,0001383312,BR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BRK-B,0001067983,BRKB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BRO,0000079282,BRO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BSX,0000885725,BSX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BX,0001393818,BX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,BXP,0001037540,BXP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,C,0000831001,C,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CAH,0000721371,CAH,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CARR,0001783180,CARR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CASY,0000726958,CASY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CAT,0000018230,CAT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CB,0000896159,CB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CBOE,0001374310,CBOE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CBRE,0001138118,CBRE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CCI,0001051470,CCI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CCL,0000815097,CCL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CDNS,0000813672,CDNS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CDW,0001402057,CDW,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CEG,0001868275,CEG,2022-02-15,2026-06-30,106,122,0.8688524590163934,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CF,0001324404,CF,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CFG,0000759944,CFG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CHD,0000313927,CHD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CHRW,0001043277,CHRW,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CHTR,0001091667,CHTR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CI,0001739940,CI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CIEN,0000936395,CIEN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CINF,0000020286,CINF,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CL,0000021665,CL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CLX,0000021076,CLX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CMCSA,0001166691,CMCSA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CME,0001156375,CME,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CMG,0001058090,CMG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CMI,0000026172,CMI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CMS,0000811156,CMS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CNC,0001071739,CNC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CNP,0001130310,CNP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,COF,0000927628,COF,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,COHR,0000820318,COHR,2021-06-15,2026-06-30,118,122,0.9672131147540983,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,COIN,0001679788,COIN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,COO,0000711404,COO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,COP,0001163165,COP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,COR,0001140859,COR,2021-06-15,2026-06-30,82,122,0.6721311475409836,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,COST,0000909832,COST,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CPAY,0001175454,CPAY,2024-03-28,2026-06-30,55,122,0.45081967213114754,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CPRT,0000900075,CPRT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CPT,0000906345,CPT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CRH,0000849395,CRH,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CRL,0001100682,CRL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CRM,0001108524,CRM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CRWD,0001535527,CRWD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CSCO,0000858877,CSCO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
