cohort,ticker,cik,finra_symbols_observed,first_observed_settlement_date,last_observed_settlement_date,observed_settlement_dates,expected_settlement_dates,symbol_date_coverage,time_valid_cik_linked_dates,time_valid_cik_link_coverage,link_sources,link_status,observation_ticker,cohort_symbol_overridden
INDEPENDENT_ELIGIBLE_388,PRU,0001137774,PRU,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PRU,False
INDEPENDENT_ELIGIBLE_388,PSA,0001393311,PSA,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PSA,False
INDEPENDENT_ELIGIBLE_388,PSKY,0002041610,PSKY,2025-08-15,2026-06-30,22,122,0.18032786885245902,20,0.16393442622950818,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PSKY,False
INDEPENDENT_ELIGIBLE_388,PTC,0000857005,PTC,2021-06-15,2026-06-30,122,122,1.0,117,0.9590163934426229,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PTC,False
INDEPENDENT_ELIGIBLE_388,PWR,0001050915,PWR,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,PWR,False
INDEPENDENT_ELIGIBLE_388,QCOM,0000804328,QCOM,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,QCOM,False
INDEPENDENT_ELIGIBLE_388,RCL,0000884887,RCL,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,RCL,False
INDEPENDENT_ELIGIBLE_388,REG,0000910606,REG,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,REG,False
INDEPENDENT_ELIGIBLE_388,REGN,0000872589,REGN,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,REGN,False
INDEPENDENT_ELIGIBLE_388,RF,0001281761,RF,2021-06-15,2026-06-30,122,122,1.0,115,0.9426229508196722,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,RF,False
INDEPENDENT_ELIGIBLE_388,RJF,0000720005,RJF,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,RJF,False
INDEPENDENT_ELIGIBLE_388,RL,0001037038,RL,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,RL,False
INDEPENDENT_ELIGIBLE_388,RMD,0000943819,RMD,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,RMD,False
INDEPENDENT_ELIGIBLE_388,ROK,0001024478,ROK,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ROK,False
INDEPENDENT_ELIGIBLE_388,ROL,0000084839,ROL,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ROL,False
INDEPENDENT_ELIGIBLE_388,ROP,0000882835,ROP,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ROP,False
INDEPENDENT_ELIGIBLE_388,ROST,0000745732,ROST,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ROST,False
INDEPENDENT_ELIGIBLE_388,RSG,0001060391,RSG,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,RSG,False
INDEPENDENT_ELIGIBLE_388,RTX,0000101829,RTX,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,RTX,False
INDEPENDENT_ELIGIBLE_388,RVTY,0000031791,RVTY,2023-05-31,2026-06-30,75,122,0.6147540983606558,74,0.6065573770491803,SEC_FORM345_AS_FILED_OBSERVATION_SPAN|SEC_EDGAR_PRIMARY_TRANSITION:2023-05-16:PKI->RVTY,PARTIAL_TIME_VALID_CIK,RVTY,False
INDEPENDENT_ELIGIBLE_388,SBAC,0001034054,SBAC,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,SBAC,False
INDEPENDENT_ELIGIBLE_388,SBUX,0000829224,SBUX,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,SBUX,False
INDEPENDENT_ELIGIBLE_388,SCHW,0000316709,SCHW,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,SCHW,False
INDEPENDENT_ELIGIBLE_388,SJM,0000091419,SJM,2021-06-15,2026-06-30,122,122,1.0,122,1.0,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,TIME_VALID_CIK_VERIFIED,SJM,False
INDEPENDENT_ELIGIBLE_388,SMCI,0001375365,SMCI,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,SMCI,False
INDEPENDENT_ELIGIBLE_388,SNA,0000091440,SNA,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,SNA,False
INDEPENDENT_ELIGIBLE_388,SNPS,0000883241,SNPS,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,SNPS,False
INDEPENDENT_ELIGIBLE_388,SPG,0001063761,SPG,2021-06-15,2026-06-30,122,122,1.0,116,0.9508196721311475,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,SPG,False
INDEPENDENT_ELIGIBLE_388,SPGI,0000064040,SPGI,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,SPGI,False
INDEPENDENT_ELIGIBLE_388,SRE,0001032208,SRE,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,SRE,False
INDEPENDENT_ELIGIBLE_388,STE,0001757898,STE,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,STE,False
INDEPENDENT_ELIGIBLE_388,STLD,0001022671,STLD,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,STLD,False
INDEPENDENT_ELIGIBLE_388,STT,0000093751,STT,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,STT,False
INDEPENDENT_ELIGIBLE_388,STX,0001137789,STX,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,STX,False
INDEPENDENT_ELIGIBLE_388,STZ,0000016918,STZ,2021-06-15,2026-06-30,122,122,1.0,117,0.9590163934426229,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,STZ,False
INDEPENDENT_ELIGIBLE_388,SW,0002005951,SW,2024-07-15,2026-06-30,48,122,0.39344262295081966,46,0.3770491803278688,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,SW,False
INDEPENDENT_ELIGIBLE_388,SWK,0000093556,SWK,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,SWK,False
INDEPENDENT_ELIGIBLE_388,SWKS,0000004127,SWKS,2021-06-15,2026-06-30,122,122,1.0,116,0.9508196721311475,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,SWKS,False
INDEPENDENT_ELIGIBLE_388,SYK,0000310764,SYK,2021-06-15,2026-06-30,122,122,1.0,116,0.9508196721311475,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,SYK,False
INDEPENDENT_ELIGIBLE_388,SYY,0000096021,SYY,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,SYY,False
INDEPENDENT_ELIGIBLE_388,T,0000732717,T,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,T,False
INDEPENDENT_ELIGIBLE_388,TAP,0000024545,TAP,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TAP,False
INDEPENDENT_ELIGIBLE_388,TDG,0001260221,TDG,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TDG,False
INDEPENDENT_ELIGIBLE_388,TDY,0001094285,TDY,2021-06-15,2026-06-30,122,122,1.0,114,0.9344262295081968,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TDY,False
INDEPENDENT_ELIGIBLE_388,TECH,0000842023,TECH,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TECH,False
INDEPENDENT_ELIGIBLE_388,TEL,0001385157,TEL,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TEL,False
INDEPENDENT_ELIGIBLE_388,TER,0000097210,TER,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TER,False
INDEPENDENT_ELIGIBLE_388,TFC,0000092230,TFC,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TFC,False
INDEPENDENT_ELIGIBLE_388,TGT,0000027419,TGT,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TGT,False
INDEPENDENT_ELIGIBLE_388,TJX,0000109198,TJX,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TJX,False
INDEPENDENT_ELIGIBLE_388,TKO,0001973266,TKO,2023-09-15,2026-06-30,68,122,0.5573770491803278,67,0.5491803278688525,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TKO,False
INDEPENDENT_ELIGIBLE_388,TMO,0000097745,TMO,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TMO,False
INDEPENDENT_ELIGIBLE_388,TPL,0001811074,TPL,2021-06-15,2026-06-30,122,122,1.0,122,1.0,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,TIME_VALID_CIK_VERIFIED,TPL,False
INDEPENDENT_ELIGIBLE_388,TPR,0001116132,TPR,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TPR,False
INDEPENDENT_ELIGIBLE_388,TRGP,0001389170,TRGP,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TRGP,False
INDEPENDENT_ELIGIBLE_388,TRMB,0000864749,TRMB,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TRMB,False
INDEPENDENT_ELIGIBLE_388,TROW,0001113169,TROW,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TROW,False
INDEPENDENT_ELIGIBLE_388,TRV,0000086312,TRV,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TRV,False
INDEPENDENT_ELIGIBLE_388,TSCO,0000916365,TSCO,2021-06-15,2026-06-30,122,122,1.0,117,0.9590163934426229,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TSCO,False
INDEPENDENT_ELIGIBLE_388,TSN,0000100493,TSN,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TSN,False
INDEPENDENT_ELIGIBLE_388,TT,0001466258,TT,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TT,False
INDEPENDENT_ELIGIBLE_388,TTWO,0000946581,TTWO,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TTWO,False
INDEPENDENT_ELIGIBLE_388,TXN,0000097476,TXN,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TXN,False
INDEPENDENT_ELIGIBLE_388,TXT,0000217346,TXT,2021-06-15,2026-06-30,122,122,1.0,116,0.9508196721311475,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TXT,False
INDEPENDENT_ELIGIBLE_388,TYL,0000860731,TYL,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,TYL,False
INDEPENDENT_ELIGIBLE_388,UAL,0000100517,UAL,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,UAL,False
INDEPENDENT_ELIGIBLE_388,UDR,0000074208,UDR,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,UDR,False
INDEPENDENT_ELIGIBLE_388,UHS,0000352915,UHS,2021-06-15,2026-06-30,122,122,1.0,117,0.9590163934426229,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,UHS,False
INDEPENDENT_ELIGIBLE_388,ULTA,0001403568,ULTA,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ULTA,False
INDEPENDENT_ELIGIBLE_388,UPS,0001090727,UPS,2021-06-15,2026-06-30,122,122,1.0,115,0.9426229508196722,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,UPS,False
INDEPENDENT_ELIGIBLE_388,URI,0001067701,URI,2021-06-15,2026-06-30,122,122,1.0,116,0.9508196721311475,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,URI,False
INDEPENDENT_ELIGIBLE_388,USB,0000036104,USB,2021-06-15,2026-06-30,122,122,1.0,109,0.8934426229508197,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,USB,False
INDEPENDENT_ELIGIBLE_388,VLO,0001035002,VLO,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,VLO,False
INDEPENDENT_ELIGIBLE_388,VMC,0001396009,VMC,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,VMC,False
INDEPENDENT_ELIGIBLE_388,VRSK,0001442145,VRSK,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,VRSK,False
INDEPENDENT_ELIGIBLE_388,VRSN,0001014473,VRSN,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,VRSN,False
INDEPENDENT_ELIGIBLE_388,VRTX,0000875320,VRTX,2021-06-15,2026-06-30,122,122,1.0,122,1.0,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,TIME_VALID_CIK_VERIFIED,VRTX,False
INDEPENDENT_ELIGIBLE_388,VTR,0000740260,VTR,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,VTR,False
INDEPENDENT_ELIGIBLE_388,VTRS,0001792044,VTRS,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,VTRS,False
INDEPENDENT_ELIGIBLE_388,VZ,0000732712,VZ,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,VZ,False
INDEPENDENT_ELIGIBLE_388,WAB,0000943452,WAB,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,WAB,False
INDEPENDENT_ELIGIBLE_388,WAT,0001000697,WAT,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,WAT,False
INDEPENDENT_ELIGIBLE_388,WBD,0001437107,WBD,2022-04-14,2026-06-30,102,122,0.8360655737704918,101,0.8278688524590164,SEC_FORM345_AS_FILED_OBSERVATION_SPAN|SEC_EDGAR_PRIMARY_TRANSITION:2022-04-11:DISCA->WBD|SEC_EDGAR_PRIMARY_TRANSITION:2022-04-11:DISCK->WBD,PARTIAL_TIME_VALID_CIK,WBD,False
INDEPENDENT_ELIGIBLE_388,WDC,0000106040,WDC,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,WDC,False
INDEPENDENT_ELIGIBLE_388,WEC,0000783325,WEC,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,WEC,False
INDEPENDENT_ELIGIBLE_388,WELL,0000766704,WELL,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,WELL,False
INDEPENDENT_ELIGIBLE_388,WFC,0000072971,WFC,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,WFC,False
INDEPENDENT_ELIGIBLE_388,WM,0000823768,WM,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,WM,False
INDEPENDENT_ELIGIBLE_388,WMB,0000107263,WMB,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,WMB,False
INDEPENDENT_ELIGIBLE_388,WRB,0000011544,WRB,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,WRB,False
INDEPENDENT_ELIGIBLE_388,WSM,0000719955,WSM,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,WSM,False
INDEPENDENT_ELIGIBLE_388,WST,0000105770,WST,2021-06-15,2026-06-30,122,122,1.0,117,0.9590163934426229,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,WST,False
INDEPENDENT_ELIGIBLE_388,WTW,0001140536,WTW,2022-01-14,2026-06-30,108,122,0.8852459016393442,105,0.860655737704918,SEC_FORM345_AS_FILED_OBSERVATION_SPAN|SEC_EDGAR_PRIMARY_TRANSITION:2022-01-10:WLTW->WTW,PARTIAL_TIME_VALID_CIK,WTW,False
INDEPENDENT_ELIGIBLE_388,WY,0000106535,WY,2021-06-15,2026-06-30,122,122,1.0,114,0.9344262295081968,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,WY,False
INDEPENDENT_ELIGIBLE_388,WYNN,0001174922,WYNN,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,WYNN,False
INDEPENDENT_ELIGIBLE_388,XEL,0000072903,XEL,2021-06-15,2026-06-30,122,122,1.0,122,1.0,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,TIME_VALID_CIK_VERIFIED,XEL,False
INDEPENDENT_ELIGIBLE_388,XYL,0001524472,XYL,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,XYL,False
INDEPENDENT_ELIGIBLE_388,YUM,0001041061,YUM,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,YUM,False
INDEPENDENT_ELIGIBLE_388,ZBH,0001136869,ZBH,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ZBH,False
INDEPENDENT_ELIGIBLE_388,ZBRA,0000877212,ZBRA,2021-06-15,2026-06-30,122,122,1.0,119,0.9754098360655737,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ZBRA,False
CURRENT_SP500_REFERENCE_503,A,0001090872,A,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,A,False
CURRENT_SP500_REFERENCE_503,AAPL,0000320193,AAPL,2021-06-15,2026-06-30,122,122,1.0,117,0.9590163934426229,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,AAPL,False
CURRENT_SP500_REFERENCE_503,ABBV,0001551152,ABBV,2021-06-15,2026-06-30,122,122,1.0,116,0.9508196721311475,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ABBV,False
CURRENT_SP500_REFERENCE_503,ABNB,0001559720,ABNB,2021-06-15,2026-06-30,122,122,1.0,122,1.0,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,TIME_VALID_CIK_VERIFIED,ABNB,False
CURRENT_SP500_REFERENCE_503,ABT,0000001800,ABT,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ABT,False
CURRENT_SP500_REFERENCE_503,ACGL,0000947484,ACGL,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ACGL,False
CURRENT_SP500_REFERENCE_503,ACN,0001467373,ACN,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ACN,False
CURRENT_SP500_REFERENCE_503,ADBE,0000796343,ADBE,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ADBE,False
CURRENT_SP500_REFERENCE_503,ADI,0000006281,ADI,2021-06-15,2026-06-30,122,122,1.0,121,0.9918032786885246,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ADI,False
CURRENT_SP500_REFERENCE_503,ADM,0000007084,ADM,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ADM,False
CURRENT_SP500_REFERENCE_503,ADP,0000008670,ADP,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ADP,False
CURRENT_SP500_REFERENCE_503,ADSK,0000769397,ADSK,2021-06-15,2026-06-30,122,122,1.0,120,0.9836065573770492,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,ADSK,False
CURRENT_SP500_REFERENCE_503,AEE,0001002910,AEE,2021-06-15,2026-06-30,122,122,1.0,115,0.9426229508196722,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,AEE,False
CURRENT_SP500_REFERENCE_503,AEP,0000004904,AEP,2021-06-15,2026-06-30,122,122,1.0,118,0.9672131147540983,SEC_FORM345_AS_FILED_OBSERVATION_SPAN,PARTIAL_TIME_VALID_CIK,AEP,False
