sample_id,stratum,first_event_amendment,accession_number,manager_cik,manager_name,report_period,filing_date,conservative_availability_date,submission_type,amendment_type,amendment_operation,amendment_usable,ticker,issuer_cik,cusip,expected_issuer_names,expected_class_titles,expected_reported_value,expected_reported_shares,expected_investment_discretions,expected_voting_sole,expected_voting_shared,expected_voting_none,source_url,source_sha256,source_bytes,acceptance_datetime,exact_availability_date,validation_status,mismatch_fields,validation_error
13FSR-0139,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E1_2013_2016,false,0001462020-13-000005,0001462020,"Chevy Chase Trust Holdings, Inc.",2013-06-30,2013-07-18,2013-07-19,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,HPQ,0000047217,428236103,HEWLETT PACKARD CO,COM,890,35867,DFND,1434,0,34433,https://www.sec.gov/Archives/edgar/data/1462020/000146202013000005/0001462020-13-000005.txt,98d5268ee965d4e14021de29a18bbe34c4132b5d664ff565afef052cbe24a2c5,158401,2013-07-18T15:10:30Z,2013-07-19,VALID,,
13FSR-0140,INITIAL_SNAPSHOT__E3_2021_2022,false,0001483339-21-000002,0001483339,"Walthausen & Co., LLC",2020-12-31,2021-02-12,2021-02-16,13F-HR,,INITIAL_SNAPSHOT,1,CASY,0000726958,147528103,Casey's General Store Inc,Com,2234,12507,SOLE,11787,0,720,https://www.sec.gov/Archives/edgar/data/1483339/000148333921000002/0001483339-21-000002.txt,8d941bff0f38953a08c5c69da8cbc40f71c4a986ba0f058e4803ccd48c54e0d7,66209,2021-02-12T15:43:23Z,2021-02-16,VALID,,
13FSR-0141,INITIAL_SNAPSHOT__E2_2017_2020,false,0001486180-17-000001,0001486180,RIVER & MERCANTILE ASSET MANAGEMENT LLP,2016-12-31,2017-03-23,2017-03-24,13F-HR,,INITIAL_SNAPSHOT,1,GOOGL,0001652044,02079K305,ALPHABET INC,CAP STK CL A,5376,6781,SOLE,6781,0,0,https://www.sec.gov/Archives/edgar/data/1486180/000148618017000001/0001486180-17-000001.txt,2a91e90692a97db6e55d6fc22c6d6024a5e06c4688659def66eed16556a371b9,38665,2017-03-23T11:18:09Z,2017-03-24,VALID,,
13FSR-0142,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E1_2013_2016,false,0001492166-14-000017,0001492166,"Bank of Kentucky, Inc.",2013-12-31,2014-02-11,2014-02-12,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,MRK,0000310158,58933Y105,MERCK & CO INC NEW,COM,8171,163295,SOLE,8171,0,0,https://www.sec.gov/Archives/edgar/data/1492166/000149216614000017/0001492166-14-000017.txt,821a6a00da9a27e7a73d74f8da40a7fc21d5d6bdf09857fd0c846ef2ab25ebdf,126159,2014-02-11T15:05:09Z,2014-02-12,VALID,,
13FSR-0143,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E2_2017_2020,false,0001493152-20-022122,0001795816,Appian Way Asset Management LP,2019-12-31,2020-11-20,2020-11-23,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,NXPI,0001413447,N6596X109,NXP SEMICONDUCTORS N V,COM,12540,98542,SOLE,98542,0,0,https://www.sec.gov/Archives/edgar/data/1795816/000149315220022122/0001493152-20-022122.txt,14aee50580ab5ac6e162038c0a8ba78a73c772a70491d4a717e6eeb5bc6e743e,17632,2020-11-20T16:55:35Z,2020-11-23,VALID,,
13FSR-0144,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E3_2021_2022,false,0001508097-22-000009,0001508097,"Sanders Capital, LLC",2017-03-31,2022-05-24,2022-05-25,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,MRK,0000310158,58933Y105,MERCK & CO INC,COM,672400,9726447,SOLE,3807914,0,5918533,https://www.sec.gov/Archives/edgar/data/1508097/000150809722000009/0001508097-22-000009.txt,e398f719c9031833d83943c96076791de47b375c1a6f0263bac278b759dd56e9,20403,2022-05-24T15:33:37Z,2022-05-25,VALID,,
13FSR-0145,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E3_2021_2022,false,0001508097-22-000032,0001508097,"Sanders Capital, LLC",2016-06-30,2022-05-25,2022-05-26,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,PRU,0001137774,744320102,PRUDENTIAL FINL INC,COM,32803,459816,SOLE,55202,0,404614,https://www.sec.gov/Archives/edgar/data/1508097/000150809722000032/0001508097-22-000032.txt,22a6f5bcf668cc2e7b87eca382c3e6b393d562f7320d011532cf4f16310ce22d,24244,2022-05-25T16:06:14Z,2022-05-26,VALID,,
13FSR-0146,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E4_2023_2026,false,0001531809-26-000002,0001531809,"CapWealth Advisors, LLC",2025-09-30,2026-02-06,2026-02-09,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,CVX,0000093410,166764100,CHEVRON CORP NEW COM,Stock,29770395,191708,SOLE,191194,0,514,https://www.sec.gov/Archives/edgar/data/1531809/000153180926000002/0001531809-26-000002.txt,eeb700be4421a0f6cbc9bf42c737a01d0c1f7e299597b82b33fcf7a69121c487,69071,2026-02-06T10:14:30Z,2026-02-09,VALID,,
13FSR-0147,INITIAL_SNAPSHOT__E2_2017_2020,false,0001532155-17-000122,0000898427,AXA,2016-12-31,2017-02-13,2017-02-14,13F-HR,,INITIAL_SNAPSHOT,1,ABT,0000001800,002824100,ABBOTT LABS,COM,62502,1627240,DFND,1309880,0,317360,https://www.sec.gov/Archives/edgar/data/898427/000153215517000122/0001532155-17-000122.txt,4ca5abf18cdca727d287f78f46bd1b001a7c963985e6f100cff8a62a0d051429,867364,2017-02-13T15:08:27Z,2017-02-14,VALID,,
13FSR-0148,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E2_2017_2020,false,0001535385-20-000005,0001535385,Artemis Investment Management LLP,2020-03-31,2020-04-27,2020-04-28,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,MU,0000723125,595112103,MICRON TECHNOLOGY INC,COM,89343,2120800,SOLE,2120800,0,0,https://www.sec.gov/Archives/edgar/data/1535385/000153538520000005/0001535385-20-000005.txt,62b225501960ec1d833ef8d2fc84c0b293389a006ec8afc320d9bfe4ecda8851,115596,2020-04-27T09:53:28Z,2020-04-28,VALID,,
13FSR-0149,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E1_2013_2016,true,0001535387-16-000014,0001535387,Dynamic Technology Lab Private Ltd,2012-12-31,2016-02-17,2016-02-18,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,D,0000715957,25746U109,DOMINION RES INC VA NEW,COM,420,8100,SOLE,8100,0,0,https://www.sec.gov/Archives/edgar/data/1535387/000153538716000014/0001535387-16-000014.txt,4780729b5be7eadc2a31e51136b7272be3747f9ab55f0b42c42e8a7546ea8c21,88835,2016-02-17T14:00:46Z,2016-02-18,VALID,,
13FSR-0150,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E3_2021_2022,false,0001539994-21-000015,0001539994,KAMES CAPITAL plc,2021-03-31,2021-05-07,2021-05-10,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,NKE,0000320187,654106103,NIKE INC,COMMON STOCK USD,14698,110494,SOLE,110494,0,0,https://www.sec.gov/Archives/edgar/data/1539994/000153999421000015/0001539994-21-000015.txt,1e46a667f659b921fc8a35a51d224f0ab7e15c2eccc699632430b8cb16f00817,75964,2021-05-07T17:17:34Z,2021-05-10,VALID,,
13FSR-0151,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E4_2023_2026,false,0001539994-23-000014,0001539994,AEGON ASSET MANAGEMENT UK Plc,2022-12-31,2023-10-19,2023-10-20,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,MU,0000723125,595112103,MICRON TECHNOLOGY INC,COMMON STOCK USD,13667,273440,SOLE,273440,0,0,https://www.sec.gov/Archives/edgar/data/1539994/000153999423000014/0001539994-23-000014.txt,2d1f0f47e604410d85370432dc232ee753120a859dfd280bea208e0be04605db,75772,2023-10-19T10:22:54Z,2023-10-20,VALID,,
13FSR-0152,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E4_2023_2026,false,0001539994-25-000012,0001539994,AEGON ASSET MANAGEMENT UK Plc,2023-03-31,2025-09-02,2025-09-03,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,MSFT,0000789019,594918104,MICROSOFT CORP,COMMON STOCK USD,558029000,1936970,SOLE,1877292,0,59678,https://www.sec.gov/Archives/edgar/data/1539994/000153999425000012/0001539994-25-000012.txt,f3aa20b68b0455cc7f3449d3df463168c9467bb719fc95231007641b3b5f83f6,74998,2025-09-02T11:14:05Z,2025-09-03,VALID,,
13FSR-0153,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E4_2023_2026,false,0001539994-26-000007,0001539994,AEGON ASSET MANAGEMENT UK Plc,2023-06-30,2026-04-10,2026-04-13,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,USB,0000036104,902973304,US BANCORP,COMMON STOCK USD,12374000,374729,SOLE,374729,0,0,https://www.sec.gov/Archives/edgar/data/1539994/000153999426000007/0001539994-26-000007.txt,8c046e07e4a56a4eff31680a104dfb5fc428f12c7d28587219bc10acc1c4835d,73750,2026-04-10T11:02:49Z,2026-04-13,VALID,,
13FSR-0154,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E4_2023_2026,false,0001539994-26-000010,0001539994,AEGON ASSET MANAGEMENT UK Plc,2023-12-31,2026-04-10,2026-04-13,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,AMZN,0001018724,023135106,AMAZON.COM INC,COMMON STOCK USD,205038000,1349470,SOLE,1343282,0,6188,https://www.sec.gov/Archives/edgar/data/1539994/000153999426000010/0001539994-26-000010.txt,f65fb72530f9e10e0fe12306e78c1f823f2a95df0e7e9941933c124096fb6304,66990,2026-04-10T11:12:42Z,2026-04-13,VALID,,
13FSR-0155,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E4_2023_2026,false,0001539994-26-000012,0001539994,AEGON ASSET MANAGEMENT UK Plc,2024-03-31,2026-04-10,2026-04-13,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,WY,0000106535,962166104,WEYERHAEUSER CO,REIT USD,37358000,1040580,SOLE,913271,0,127309,https://www.sec.gov/Archives/edgar/data/1539994/000153999426000012/0001539994-26-000012.txt,7aedffc69a450c09270e8a4ab46b83cf612647a299fa4fd7a0e6fa23eb4ac282,66077,2026-04-10T11:17:30Z,2026-04-13,VALID,,
13FSR-0156,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E4_2023_2026,false,0001539994-26-000014,0001539994,AEGON ASSET MANAGEMENT UK Plc,2024-06-30,2026-04-10,2026-04-13,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,KMB,0000055785,494368103,KIMBERLY-CLARK CORP,COMMON STOCK USD,14229000,102935,SOLE,102935,0,0,https://www.sec.gov/Archives/edgar/data/1539994/000153999426000014/0001539994-26-000014.txt,5e0e45920c3aba97c99f1e0f7f30e760cfc0643a569078e033efb84b0c94c157,65843,2026-04-10T11:31:24Z,2026-04-13,VALID,,
13FSR-0157,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E4_2023_2026,false,0001539994-26-000016,0001539994,AEGON ASSET MANAGEMENT UK Plc,2024-09-30,2026-04-10,2026-04-13,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,NSC,0000702165,655844108,NORFOLK SOUTHERN CORP,COMMON STOCK USD,18938101,76225,SOLE,74497,0,1728,https://www.sec.gov/Archives/edgar/data/1539994/000153999426000016/0001539994-26-000016.txt,6265e16a522a9f34e15bb32252480c183d8d732069784796ba19046674766677,66349,2026-04-10T11:47:11Z,2026-04-13,VALID,,
13FSR-0158,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E4_2023_2026,false,0001539994-26-000018,0001539994,AEGON ASSET MANAGEMENT UK Plc,2024-12-31,2026-04-10,2026-04-13,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,STT,0000093751,857477103,STATE STREET CORP,COMMON STOCK USD,33285970,338961,SOLE,334100,0,4861,https://www.sec.gov/Archives/edgar/data/1539994/000153999426000018/0001539994-26-000018.txt,6fd10594dae05eda70888ff38afac6170e1765280ef6d5878a9f68cbb5a481ad,71094,2026-04-10T11:59:33Z,2026-04-13,VALID,,
13FSR-0159,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E4_2023_2026,false,0001539994-26-000020,0001539994,AEGON ASSET MANAGEMENT UK Plc,2025-03-31,2026-04-10,2026-04-13,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,GOOG,0001652044,02079K107,ALPHABET INC,COMMON STOCK USD,158491445,1015385,SOLE,1007058,0,8327,https://www.sec.gov/Archives/edgar/data/1539994/000153999426000020/0001539994-26-000020.txt,a2ea44ea2bd046ab14947b4ec5004cab7f5daffe85623ec9d3066135a794bd8d,70668,2026-04-10T12:02:45Z,2026-04-13,VALID,,
13FSR-0160,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E4_2023_2026,false,0001539994-26-000022,0001539994,AEGON ASSET MANAGEMENT UK Plc,2025-06-30,2026-04-10,2026-04-13,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,DRI,0000940944,237194105,DARDEN RESTAURANTS INC,COMMON STOCK USD,62703633,288192,SOLE,208947,0,79245,https://www.sec.gov/Archives/edgar/data/1539994/000153999426000022/0001539994-26-000022.txt,af6ae04a0f561cf11b89cd6654f3791039795b00501faf7009940701a3283e72,70565,2026-04-10T12:09:53Z,2026-04-13,VALID,,
13FSR-0161,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E3_2021_2022,false,0001567619-22-015964,0000909661,FARALLON CAPITAL MANAGEMENT LLC,2021-09-30,2022-08-15,2022-08-16,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,COHR,0000820318,192479103,COHERENT INC,COM,105038,420000,OTR,420000,0,0,https://www.sec.gov/Archives/edgar/data/909661/000156761922015964/0001567619-22-015964.txt,a9908805f1b5084ae6396c6ca87e3194a8eeb2f6b52d4945aff592d01988da6e,4227,2022-08-15T09:54:40Z,2022-08-16,VALID,,
13FSR-0162,INITIAL_SNAPSHOT__E3_2021_2022,false,0001567619-22-019500,0001157765,AGF INVESTMENTS INC.,2022-09-30,2022-11-10,2022-11-11,13F-HR,,INITIAL_SNAPSHOT,1,ACN,0001467373,G1151C101,Accenture PLC,COM,43587,169403,SOLE,169403,0,0,https://www.sec.gov/Archives/edgar/data/1157765/000156761922019500/0001567619-22-019500.txt,aea888b52a563d40cae816bcc647163f08c626b586a2e9332b03f8dce17c95fe,214882,2022-11-10T14:13:04Z,2022-11-11,VALID,,
13FSR-0163,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E3_2021_2022,false,0001567619-22-020673,0001055964,NOMURA ASSET MANAGEMENT CO LTD,2021-06-30,2022-11-21,2022-11-22,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,BLK,0002012383,09247X101,BLACKROCK INC,COM,875,1000,SOLE,1000,0,0,https://www.sec.gov/Archives/edgar/data/1055964/000156761922020673/0001567619-22-020673.txt,be20300a83d6af4cbcd82f41829a8e31d79b0458e8088d5b74cbf008e64b1edc,6669,2022-11-21T14:50:40Z,2022-11-22,VALID,,
13FSR-0164,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E3_2021_2022,false,0001568303-22-000006,0001568303,"West Family Investments, Inc.",2021-09-30,2022-02-15,2022-02-16,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,GPN,0001123360,37940X102,GLOBAL PMTS INC,COM,2033,12901,SOLE,12901,0,0,https://www.sec.gov/Archives/edgar/data/1568303/000156830322000006/0001568303-22-000006.txt,6353a145ee531c4e51df7016c2d763fbbfa861d606241c482ebfeb65550c89e9,13097,2022-02-15T13:23:00Z,2022-02-16,VALID,,
13FSR-0165,INITIAL_SNAPSHOT__E3_2021_2022,false,0001569667-22-000005,0001569667,"OARSMAN CAPITAL, INC.",2022-09-30,2022-11-10,2022-11-11,13F-HR,,INITIAL_SNAPSHOT,1,AAPL,0000320193,037833100,APPLE INC COM,Stock,6072,43940,SOLE,43939,0,0,https://www.sec.gov/Archives/edgar/data/1569667/000156966722000005/0001569667-22-000005.txt,111442e055d72400535555e4dc75d330c722d502b4437a1b0e174d1172e9a99d,84480,2022-11-10T14:52:37Z,2022-11-11,VALID,,
13FSR-0166,INITIAL_SNAPSHOT__E2_2017_2020,false,0001569884-19-000003,0001569884,"RPg Family Wealth Advisory, LLC",2019-03-31,2019-05-14,2019-05-15,13F-HR,,INITIAL_SNAPSHOT,1,GM,0001467858,37045V100,GENERAL MTRS CO COM,Common Stock,187503,5054,SOLE,187503,0,0,https://www.sec.gov/Archives/edgar/data/1569884/000156988419000003/0001569884-19-000003.txt,ff8a7ace9dff1812f149f838390957916bd8958bcdc2c69d52218f43e678cceb,166198,2019-05-13T18:56:33Z,2019-05-14,VALID,,
13FSR-0167,INITIAL_SNAPSHOT__E3_2021_2022,false,0001580642-21-000314,0001535847,"CWM, LLC",2020-12-31,2021-01-27,2021-01-28,13F-HR,,INITIAL_SNAPSHOT,1,AMD,0000002488,007903107,ADVANCED MICRO DEVICES INC,COM,8335,90888,SOLE,0,0,90888,https://www.sec.gov/Archives/edgar/data/1535847/000158064221000314/0001580642-21-000314.txt,60badb14deabcb58d17b4ad925d5861aa271022f0ed1dea975a1b820fe97ee75,1278386,2021-01-27T15:46:55Z,2021-01-28,VALID,,
13FSR-0168,INITIAL_SNAPSHOT__E3_2021_2022,false,0001580642-22-005322,0001037763,OPTIMUM INVESTMENT ADVISORS,2022-09-30,2022-10-24,2022-10-25,13F-HR,,INITIAL_SNAPSHOT,1,YUM,0001041061,988498101,YUM BRANDS INC,COM,564,5305,SOLE,0,0,5305,https://www.sec.gov/Archives/edgar/data/1037763/000158064222005322/0001580642-22-005322.txt,795b5cd8d21406c1bc8ebe43f7dbcabd72f37b3f59a2f2d09f7d93428f1fd94a,385869,2022-10-24T14:42:21Z,2022-10-25,VALID,,
13FSR-0169,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E4_2023_2026,false,0001581655-25-000002,0001581655,"Alpine Global Management, LLC",2024-12-31,2025-02-18,2025-02-19,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,ERIE,0000922621,29530P102,ERIE INDTY CO,CL A,764687,1855,SOLE,1855,0,0,https://www.sec.gov/Archives/edgar/data/1581655/000158165525000002/0001581655-25-000002.txt,92b4d97ff681f7027e76ec84a3292932ca2aa486e2d240ab30bf633b70020908,77648,2025-02-18T14:05:13Z,2025-02-19,VALID,,
13FSR-0170,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E1_2013_2016,false,0001584086-15-000003,0001584086,"Horan Capital Advisors, LLC.",2014-12-31,2015-02-13,2015-02-17,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,JNJ,0000200406,478160104,JOHNSON & JOHNSON,COM,2369,22652,SOLE,22652,0,0,https://www.sec.gov/Archives/edgar/data/1584086/000158408615000003/0001584086-15-000003.txt,68400d58f45780c0876da91243fd2369eb61fee26d925529b7d0d3a0feb7eb4b,36718,2015-02-13T15:36:55Z,2015-02-17,VALID,,
13FSR-0171,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E2_2017_2020,false,0001585047-17-000002,0001585047,Columbia Asset Management,2016-12-31,2017-02-14,2017-02-15,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,COST,0000909832,22160K105,Costco Whsl Corp New,COM,596,3725,SOLE,3725,0,0,https://www.sec.gov/Archives/edgar/data/1585047/000158504717000002/0001585047-17-000002.txt,6547d46360f7ae6f4b779ed16f174b9185ea3c4e9c65f381915e32dda1bcc0e1,119447,2017-02-14T15:28:19Z,2017-02-15,VALID,,
13FSR-0172,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E3_2021_2022,false,0001597506-22-000007,0001597506,Warberg Asset Management LLC,2022-03-31,2022-05-13,2022-05-16,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,AVGO,0001730168,11135F101,BROADCOM INC,COM,579,920,SOLE,920,0,0,https://www.sec.gov/Archives/edgar/data/1597506/000159750622000007/0001597506-22-000007.txt,e2374e61f952090219ee2052d04772244425ce64bc97f76bf564efe9c660ee02,126678,2022-05-13T14:41:29Z,2022-05-16,VALID,,
13FSR-0173,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E3_2021_2022,false,0001600035-21-000005,0001600035,Stonebridge Capital Advisors LLC,2021-06-30,2021-08-20,2021-08-23,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,EQIX,0001101239,29446M102,EQUINOR ASA SPONSORED ADR,ADR,15,700,SOLE,700,0,0,https://www.sec.gov/Archives/edgar/data/1600035/000160003521000005/0001600035-21-000005.txt,2ff62a4a3e059bdb5a8e2b40288dd73c58dfd48e79c7d10ba77bdf8d18bef54f,463628,2021-08-20T12:59:37Z,2021-08-23,VALID,,
13FSR-0174,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E2_2017_2020,false,0001606587-20-000439,0001803140,1776 WEALTH LLC,2020-03-31,2020-04-23,2020-04-24,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,WM,0000823768,94106L109,WASTE MGMT INCORPORATED DEL,COM,32,350,SOLE,0,0,350,https://www.sec.gov/Archives/edgar/data/1803140/000160658720000439/0001606587-20-000439.txt,1708a3664861990c5f1d8094b9d192ab4211d6264df3f7d60525879247531b8d,145770,2020-04-23T14:24:51Z,2020-04-24,VALID,,
13FSR-0175,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E3_2021_2022,false,0001606587-22-000301,0001668188,"WESPAC Advisors SoCal, LLC",2021-12-31,2022-02-03,2022-02-04,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,AVGO,0001730168,11135F101,BROADCOM INC,COM,11747,19818,SOLE,0,0,19818,https://www.sec.gov/Archives/edgar/data/1668188/000160658722000301/0001606587-22-000301.txt,3372ec7fa053b86e2b2e2e1c4c33a6e13a1da12715528d56bc504fe85e7facbc,36888,2022-02-03T10:23:46Z,2022-02-04,VALID,,
13FSR-0176,INITIAL_SNAPSHOT__E1_2013_2016,false,0001611457-15-000004,0001611457,Pacad Investment Ltd.,2015-06-30,2015-08-14,2015-08-17,13F-HR,,INITIAL_SNAPSHOT,1,BKNG,0001075531,741503403,PRICELINE GRP I,COM,4951,4300,DFND,4300,0,0,https://www.sec.gov/Archives/edgar/data/1611457/000161145715000004/0001611457-15-000004.txt,8aa37a10d42fe3dfca709cada4260cd48a50a79136e4a3b53f325f86ce878725,278203,2015-08-14T16:54:07Z,2015-08-17,VALID,,
13FSR-0177,INITIAL_SNAPSHOT__E2_2017_2020,false,0001615774-17-006121,0001630806,Newfound Research LLC,2017-09-30,2017-11-01,2017-11-02,13F-HR,,INITIAL_SNAPSHOT,1,MU,0000723125,595112103,"Micron Technology, Inc.",EQUITY,0,1,OTR,1,0,0,https://www.sec.gov/Archives/edgar/data/1630806/000161577417006121/0001615774-17-006121.txt,47d9880cd01fce3dd035f01ffb0b5b642d4ad21760f0f96ead919027bca626e0,123816,2017-11-01T14:11:28Z,2017-11-02,VALID,,
13FSR-0178,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E1_2013_2016,false,0001628280-16-011082,0001432354,Global X Management CO LLC,2015-09-30,2016-02-12,2016-02-16,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,DHR,0000313616,235851102,DANAHER CORP DEL,COM,3,41,SOLE,41,0,0,https://www.sec.gov/Archives/edgar/data/1432354/000162828016011082/0001628280-16-011082.txt,74a0c247fd2ad0caeb907309b4809bb829a9d4f5df9cc091c4c92ea2e2de5df7,448095,2016-02-12T12:09:40Z,2016-02-16,VALID,,
13FSR-0179,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E3_2021_2022,true,0001628280-22-030930,0000931588,Provida Pension Fund Administrator,2022-06-30,2022-11-29,2022-11-30,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,ALB,0000915913,012653101,ALBEMARLE CORP,COM,41027,193626,DFND,0,193626,0,https://www.sec.gov/Archives/edgar/data/931588/000162828022030930/0001628280-22-030930.txt,b58f360104d8c945d0c3427708849a146995114b0d78957cecc636dd22faa14c,38415,2022-11-29T13:58:03Z,2022-11-30,VALID,,
13FSR-0180,INITIAL_SNAPSHOT__E2_2017_2020,false,0001632929-17-000004,0001632929,Seven Bridges Advisors LLC,2017-03-31,2017-05-15,2017-05-16,13F-HR,,INITIAL_SNAPSHOT,1,BIIB,0000875045,09062X103,BIOGEN INC,COM,639,2336,SOLE,2336,0,0,https://www.sec.gov/Archives/edgar/data/1632929/000163292917000004/0001632929-17-000004.txt,c6330eb7be5e909a8df087177d27f9d49a7872a59b81ca473f67b9aedffebedc,84027,2017-05-15T12:31:58Z,2017-05-16,VALID,,
13FSR-0181,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E3_2021_2022,false,0001633969-21-000004,0001633969,Cryder Capital Partners LLP,2021-03-31,2021-05-14,2021-05-17,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,V,0001403161,92826C839,VISA INC,COM CL A,76001,358952,SOLE,358952,0,0,https://www.sec.gov/Archives/edgar/data/1633969/000163396921000004/0001633969-21-000004.txt,c41878f9448aa73a89072c1d86236166d0f5911a0ae18d694c259dd06a171a13,8516,2021-05-14T12:15:51Z,2021-05-17,VALID,,
13FSR-0182,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E4_2023_2026,false,0001633969-23-000003,0001633969,Cryder Capital Partners LLP,2022-12-31,2023-02-10,2023-02-13,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,TMO,0000097745,883556102,THERMO FISHER SCIENTIFIC INC,COM,217346880,394681,SOLE,394681,0,0,https://www.sec.gov/Archives/edgar/data/1633969/000163396923000003/0001633969-23-000003.txt,67f4fad7c149d6e1de74d041f6752a83d71c474ebc5826acbb45d3164e3322c9,8595,2023-02-10T12:22:40Z,2023-02-13,VALID,,
13FSR-0183,INITIAL_SNAPSHOT__E3_2021_2022,false,0001634553-22-000005,0001634553,"Domani Wealth, LLC",2022-09-30,2022-10-18,2022-10-19,13F-HR,,INITIAL_SNAPSHOT,1,NVDA,0001045810,67066G104,Nvidia Corporation,COM,987,8128,SOLE,0,0,8128,https://www.sec.gov/Archives/edgar/data/1634553/000163455322000005/0001634553-22-000005.txt,850a6681f17a835e8585434bc4c547974810a11c97904a7466342aced751a413,57314,2022-10-18T17:13:49Z,2022-10-19,VALID,,
