ticker,security_structure_class,price_role,universe_roles,company,cik,gics_sector_current,gics_sub_industry_current,current_semiconductor_cohort,gics_point_in_time,research_eligibility
NSC,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Norfolk Southern,702165.0,Industrials,Rail Transportation,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
NTAP,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,NetApp,1002047.0,Information Technology,"Technology Hardware, Storage & Peripherals",False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
NTRS,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Northern Trust,73124.0,Financials,Asset Management & Custody Banks,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
NUE,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Nucor,73309.0,Materials,Steel,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
NVDA,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,Nvidia,1045810.0,Information Technology,Semiconductors,True,False,SEPARATE_CALIBRATION_REQUIRED
NVDL,LEVERAGED_OR_INVERSE_ETP,ETP,,,,,,False,,EXCLUDED_FROM_EQUITY_ACTION_MODEL
NVR,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,"NVR, Inc.",906163.0,Consumer Discretionary,Homebuilding,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
NWS,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,News Corp (Class B),1564708.0,Communication Services,Publishing,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
NWSA,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,News Corp (Class A),1564708.0,Communication Services,Publishing,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
NXPI,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,NXP Semiconductors,1413447.0,Information Technology,Semiconductors,True,False,SEPARATE_CALIBRATION_REQUIRED
O,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Realty Income,726728.0,Real Estate,Retail REITs,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
ODFL,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Old Dominion,878927.0,Industrials,Cargo Ground Transportation,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
OKE,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Oneok,1039684.0,Energy,Oil & Gas Storage & Transportation,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
OMC,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Omnicom Group,29989.0,Communication Services,Advertising,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
ON,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,ON Semiconductor,1097864.0,Information Technology,Semiconductors,True,False,SEPARATE_CALIBRATION_REQUIRED
ORCL,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,Oracle Corporation,1341439.0,Information Technology,Application Software,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
ORLY,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,O’Reilly Automotive,898173.0,Consumer Discretionary,Automotive Retail,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
OTIS,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Otis Worldwide,1781335.0,Industrials,Industrial Machinery & Supplies & Components,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
OXY,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Occidental Petroleum,797468.0,Energy,Oil & Gas Exploration & Production,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PANW,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Palo Alto Networks,1327567.0,Information Technology,Systems Software,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PAYX,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Paychex,723531.0,Industrials,Human Resource & Employment Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PCAR,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Paccar,75362.0,Industrials,Construction Machinery & Heavy Transportation Equipment,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PCG,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,PG&E Corporation,1004980.0,Utilities,Multi-Utilities,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PEG,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Public Service Enterprise Group,788784.0,Utilities,Electric Utilities,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PEP,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,PepsiCo,77476.0,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PFE,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Pfizer,78003.0,Health Care,Pharmaceuticals,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PFG,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Principal Financial Group,1126328.0,Financials,Life & Health Insurance,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PG,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,Procter & Gamble,80424.0,Consumer Staples,Personal Care Products,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PGR,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Progressive Corporation,80661.0,Financials,Property & Casualty Insurance,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PH,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Parker Hannifin,76334.0,Industrials,Industrial Machinery & Supplies & Components,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PHM,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,PulteGroup,822416.0,Consumer Discretionary,Homebuilding,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PKG,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Packaging Corporation of America,75677.0,Materials,Paper & Plastic Packaging Products & Materials,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PLD,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,Prologis,1045609.0,Real Estate,Industrial REITs,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PLTR,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Palantir Technologies,1321655.0,Information Technology,Application Software,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PM,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Philip Morris International,1413329.0,Consumer Staples,Tobacco,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PNC,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,PNC Financial Services,713676.0,Financials,Diversified Banks,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PNR,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Pentair,77360.0,Industrials,Industrial Machinery & Supplies & Components,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PNW,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Pinnacle West Capital,764622.0,Utilities,Multi-Utilities,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PODD,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Insulet Corporation,1145197.0,Health Care,Health Care Equipment,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PPG,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,PPG Industries,79879.0,Materials,Specialty Chemicals,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PPL,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,PPL Corporation,922224.0,Utilities,Electric Utilities,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PRU,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Prudential Financial,1137774.0,Financials,Life & Health Insurance,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PSA,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Public Storage,1393311.0,Real Estate,Self-Storage REITs,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PSKY,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Paramount Skydance Corporation,2041610.0,Communication Services,Movies & Entertainment,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PSX,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Phillips 66,1534701.0,Energy,Oil & Gas Refining & Marketing,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PTC,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,PTC Inc.,857005.0,Information Technology,Application Software,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PWR,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Quanta Services,1050915.0,Industrials,Construction & Engineering,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
PYPL,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,PayPal,1633917.0,Financials,Transaction & Payment Processing Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
Q,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Qnity Electronics,2058873.0,Information Technology,Semiconductor Materials & Equipment,True,False,SEPARATE_CALIBRATION_REQUIRED
QCOM,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Qualcomm,804328.0,Information Technology,Semiconductors,True,False,SEPARATE_CALIBRATION_REQUIRED
QQQ,BROAD_MARKET_ETF,MARKET_ETF,INDEPENDENT_CURRENT_CONSTITUENTS|PRIMARY,,,,,False,,SEPARATE_BASELINE_ONLY
RCL,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Royal Caribbean Group,884887.0,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
REG,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Regency Centers,910606.0,Real Estate,Retail REITs,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
REGN,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Regeneron Pharmaceuticals,872589.0,Health Care,Biotechnology,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
RF,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Regions Financial Corporation,1281761.0,Financials,Regional Banks,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
RJF,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Raymond James Financial,720005.0,Financials,Investment Banking & Brokerage,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
RL,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Ralph Lauren Corporation,1037038.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
RMD,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,ResMed,943819.0,Health Care,Health Care Equipment,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
ROK,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Rockwell Automation,1024478.0,Industrials,Electrical Components & Equipment,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
ROL,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,"Rollins, Inc.",84839.0,Industrials,Environmental & Facilities Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
ROP,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Roper Technologies,882835.0,Information Technology,Electronic Equipment & Instruments,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
ROST,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Ross Stores,745732.0,Consumer Discretionary,Apparel Retail,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
RSG,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Republic Services,1060391.0,Industrials,Environmental & Facilities Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
RTX,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,RTX Corporation,101829.0,Industrials,Aerospace & Defense,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
RVTY,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Revvity,31791.0,Health Care,Health Care Equipment,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SBAC,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,SBA Communications,1034054.0,Real Estate,Telecom Tower REITs,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SBUX,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Starbucks,829224.0,Consumer Discretionary,Restaurants,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SCHW,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Charles Schwab Corporation,316709.0,Financials,Investment Banking & Brokerage,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SHW,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,Sherwin-Williams,89800.0,Materials,Specialty Chemicals,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SJM,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,J.M. Smucker Company (The),91419.0,Consumer Staples,Packaged Foods & Meats,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SLB,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,Schlumberger,87347.0,Energy,Oil & Gas Equipment & Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SMCI,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Supermicro,1375365.0,Information Technology,"Technology Hardware, Storage & Peripherals",False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SNA,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Snap-on,91440.0,Industrials,Industrial Machinery & Supplies & Components,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SNDK,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Sandisk,2023554.0,Information Technology,"Technology Hardware, Storage & Peripherals",False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SNPS,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Synopsys,883241.0,Information Technology,Application Software,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SO,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,Southern Company,92122.0,Utilities,Electric Utilities,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SOLV,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Solventum,1964738.0,Health Care,Health Care Technology,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SOXL,LEVERAGED_OR_INVERSE_ETP,ETP,,,,,,False,,EXCLUDED_FROM_EQUITY_ACTION_MODEL
SOXS,LEVERAGED_OR_INVERSE_ETP,ETP,,,,,,False,,EXCLUDED_FROM_EQUITY_ACTION_MODEL
SPG,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Simon Property Group,1063761.0,Real Estate,Retail REITs,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SPGI,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,S&P Global,64040.0,Financials,Financial Exchanges & Data,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SPXL,LEVERAGED_OR_INVERSE_ETP,ETP,,,,,,False,,EXCLUDED_FROM_EQUITY_ACTION_MODEL
SPXS,LEVERAGED_OR_INVERSE_ETP,ETP,,,,,,False,,EXCLUDED_FROM_EQUITY_ACTION_MODEL
SPY,BROAD_MARKET_ETF,MARKET_ETF,INDEPENDENT_CURRENT_CONSTITUENTS|PRIMARY,,,,,False,,SEPARATE_BASELINE_ONLY
SQQQ,LEVERAGED_OR_INVERSE_ETP,ETP,,,,,,False,,EXCLUDED_FROM_EQUITY_ACTION_MODEL
SRE,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Sempra,1032208.0,Utilities,Multi-Utilities,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
STE,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Steris,1757898.0,Health Care,Health Care Equipment,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
STLD,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Steel Dynamics,1022671.0,Materials,Steel,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
STT,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,State Street Corporation,93751.0,Financials,Asset Management & Custody Banks,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
STX,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Seagate Technology,1137789.0,Information Technology,"Technology Hardware, Storage & Peripherals",False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
STZ,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Constellation Brands,16918.0,Consumer Staples,Distillers & Vintners,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SW,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Smurfit Westrock,2005951.0,Materials,Paper & Plastic Packaging Products & Materials,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SWK,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Stanley Black & Decker,93556.0,Industrials,Industrial Machinery & Supplies & Components,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SWKS,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Skyworks Solutions,4127.0,Information Technology,Semiconductors,True,False,SEPARATE_CALIBRATION_REQUIRED
SYF,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Synchrony Financial,1601712.0,Financials,Consumer Finance,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SYK,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Stryker Corporation,310764.0,Health Care,Health Care Equipment,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
SYY,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Sysco,96021.0,Consumer Staples,Food Distributors,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
T,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,AT&T,732717.0,Communication Services,Integrated Telecommunication Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TAP,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Molson Coors Beverage Company,24545.0,Consumer Staples,Brewers,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TDG,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,TransDigm Group,1260221.0,Industrials,Aerospace & Defense,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TDY,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Teledyne Technologies,1094285.0,Information Technology,Electronic Equipment & Instruments,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TECH,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Bio-Techne,842023.0,Health Care,Life Sciences Tools & Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TEL,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,TE Connectivity,1385157.0,Information Technology,Electronic Manufacturing Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TER,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Teradyne,97210.0,Information Technology,Semiconductor Materials & Equipment,True,False,SEPARATE_CALIBRATION_REQUIRED
TFC,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Truist Financial,92230.0,Financials,Diversified Banks,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TGT,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Target Corporation,27419.0,Consumer Staples,Consumer Staples Merchandise Retail,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TJX,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,TJX Companies,109198.0,Consumer Discretionary,Apparel Retail,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TKO,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,TKO Group Holdings,1973266.0,Communication Services,Movies & Entertainment,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TMO,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Thermo Fisher Scientific,97745.0,Health Care,Life Sciences Tools & Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TMUS,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,T-Mobile US,1283699.0,Communication Services,Wireless Telecommunication Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TPL,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Texas Pacific Land Corporation,1811074.0,Energy,Oil & Gas Exploration & Production,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TPR,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,"Tapestry, Inc.",1116132.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TQQQ,LEVERAGED_OR_INVERSE_ETP,ETP,,,,,,False,,EXCLUDED_FROM_EQUITY_ACTION_MODEL
TRGP,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Targa Resources,1389170.0,Energy,Oil & Gas Storage & Transportation,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TRMB,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Trimble Inc.,864749.0,Information Technology,Application Software,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TROW,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,T. Rowe Price,1113169.0,Financials,Asset Management & Custody Banks,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TRV,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Travelers Companies (The),86312.0,Financials,Property & Casualty Insurance,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
