ticker,issuer_cik,calendar_year,coverage_state,form4_submissions,atomic_transactions,zero_filing_is_observed
EME,0000105634,2018,OBSERVED_OFFICIAL_BULK,91,114,False
EME,0000105634,2019,OBSERVED_OFFICIAL_BULK,84,199,False
EME,0000105634,2020,OBSERVED_OFFICIAL_BULK,72,75,False
EME,0000105634,2021,OBSERVED_OFFICIAL_BULK,75,75,False
EME,0000105634,2022,OBSERVED_OFFICIAL_BULK,80,86,False
EME,0000105634,2023,OBSERVED_OFFICIAL_BULK,75,80,False
EME,0000105634,2024,OBSERVED_OFFICIAL_BULK,63,73,False
EME,0000105634,2025,OBSERVED_OFFICIAL_BULK,50,52,False
EME,0000105634,2026,OBSERVED_OFFICIAL_BULK,37,39,False
EMR,0000032604,2012,OBSERVED_OFFICIAL_BULK,34,76,False
EMR,0000032604,2013,OBSERVED_OFFICIAL_BULK,37,77,False
EMR,0000032604,2014,OBSERVED_OFFICIAL_BULK,32,63,False
EMR,0000032604,2015,OBSERVED_OFFICIAL_BULK,23,25,False
EMR,0000032604,2016,OBSERVED_OFFICIAL_BULK,26,45,False
EMR,0000032604,2017,OBSERVED_OFFICIAL_BULK,50,139,False
EMR,0000032604,2018,OBSERVED_OFFICIAL_BULK,39,65,False
EMR,0000032604,2019,OBSERVED_OFFICIAL_BULK,37,72,False
EMR,0000032604,2020,OBSERVED_OFFICIAL_BULK,42,69,False
EMR,0000032604,2021,OBSERVED_OFFICIAL_BULK,36,47,False
EMR,0000032604,2022,OBSERVED_OFFICIAL_BULK,34,62,False
EMR,0000032604,2023,OBSERVED_OFFICIAL_BULK,38,66,False
EMR,0000032604,2024,OBSERVED_OFFICIAL_BULK,40,67,False
EMR,0000032604,2025,OBSERVED_OFFICIAL_BULK,49,85,False
EMR,0000032604,2026,OBSERVED_OFFICIAL_BULK,20,24,False
EQIX,0001101239,2012,OBSERVED_OFFICIAL_BULK,75,198,False
EQIX,0001101239,2013,OBSERVED_OFFICIAL_BULK,36,84,False
EQIX,0001101239,2014,OBSERVED_OFFICIAL_BULK,69,207,False
EQIX,0001101239,2015,OBSERVED_OFFICIAL_BULK,85,279,False
EQIX,0001101239,2016,OBSERVED_OFFICIAL_BULK,75,373,False
EQIX,0001101239,2017,OBSERVED_OFFICIAL_BULK,72,326,False
EQIX,0001101239,2018,OBSERVED_OFFICIAL_BULK,56,303,False
EQIX,0001101239,2019,OBSERVED_OFFICIAL_BULK,63,323,False
EQIX,0001101239,2020,OBSERVED_OFFICIAL_BULK,88,612,False
EQIX,0001101239,2021,OBSERVED_OFFICIAL_BULK,89,592,False
EQIX,0001101239,2022,OBSERVED_OFFICIAL_BULK,80,580,False
EQIX,0001101239,2023,OBSERVED_OFFICIAL_BULK,78,603,False
EQIX,0001101239,2024,OBSERVED_OFFICIAL_BULK,69,546,False
EQIX,0001101239,2025,OBSERVED_OFFICIAL_BULK,66,541,False
EQIX,0001101239,2026,OBSERVED_OFFICIAL_BULK,67,507,False
EQR,0000906107,2012,OBSERVED_OFFICIAL_BULK,81,195,False
EQR,0000906107,2013,OBSERVED_OFFICIAL_BULK,60,131,False
EQR,0000906107,2014,OBSERVED_OFFICIAL_BULK,92,294,False
EQR,0000906107,2015,OBSERVED_OFFICIAL_BULK,74,205,False
EQR,0000906107,2016,OBSERVED_OFFICIAL_BULK,61,116,False
EQR,0000906107,2017,OBSERVED_OFFICIAL_BULK,55,116,False
EQR,0000906107,2018,OBSERVED_OFFICIAL_BULK,67,125,False
EQR,0000906107,2019,OBSERVED_OFFICIAL_BULK,83,210,False
EQR,0000906107,2020,OBSERVED_OFFICIAL_BULK,52,84,False
EQR,0000906107,2021,OBSERVED_OFFICIAL_BULK,67,144,False
EQR,0000906107,2022,OBSERVED_OFFICIAL_BULK,35,78,False
EQR,0000906107,2023,OBSERVED_OFFICIAL_BULK,47,87,False
EQR,0000906107,2024,OBSERVED_OFFICIAL_BULK,50,75,False
EQR,0000906107,2025,OBSERVED_OFFICIAL_BULK,36,64,False
EQR,0000906107,2026,OBSERVED_OFFICIAL_BULK,26,36,False
EQT,0000033213,2012,OBSERVED_OFFICIAL_BULK,46,57,False
EQT,0000033213,2013,OBSERVED_OFFICIAL_BULK,36,106,False
EQT,0000033213,2014,OBSERVED_OFFICIAL_BULK,40,75,False
EQT,0000033213,2015,OBSERVED_OFFICIAL_BULK,40,82,False
EQT,0000033213,2016,OBSERVED_OFFICIAL_BULK,35,54,False
EQT,0000033213,2017,OBSERVED_OFFICIAL_BULK,45,72,False
EQT,0000033213,2018,OBSERVED_OFFICIAL_BULK,57,84,False
EQT,0000033213,2019,OBSERVED_OFFICIAL_BULK,62,115,False
EQT,0000033213,2020,OBSERVED_OFFICIAL_BULK,35,47,False
EQT,0000033213,2021,OBSERVED_OFFICIAL_BULK,24,35,False
EQT,0000033213,2022,OBSERVED_OFFICIAL_BULK,46,57,False
EQT,0000033213,2023,OBSERVED_OFFICIAL_BULK,52,77,False
EQT,0000033213,2024,OBSERVED_OFFICIAL_BULK,63,97,False
EQT,0000033213,2025,OBSERVED_OFFICIAL_BULK,65,98,False
EQT,0000033213,2026,OBSERVED_OFFICIAL_BULK,61,105,False
ERIE,0000922621,2012,OBSERVED_OFFICIAL_BULK,293,318,False
ERIE,0000922621,2013,OBSERVED_OFFICIAL_BULK,266,280,False
ERIE,0000922621,2014,OBSERVED_OFFICIAL_BULK,186,189,False
ERIE,0000922621,2015,OBSERVED_OFFICIAL_BULK,135,142,False
ERIE,0000922621,2016,OBSERVED_OFFICIAL_BULK,158,193,False
ERIE,0000922621,2017,OBSERVED_OFFICIAL_BULK,159,169,False
ERIE,0000922621,2018,OBSERVED_OFFICIAL_BULK,180,202,False
ERIE,0000922621,2019,OBSERVED_OFFICIAL_BULK,176,183,False
ERIE,0000922621,2020,OBSERVED_OFFICIAL_BULK,211,212,False
ERIE,0000922621,2021,OBSERVED_OFFICIAL_BULK,174,175,False
ERIE,0000922621,2022,OBSERVED_OFFICIAL_BULK,137,137,False
ERIE,0000922621,2023,OBSERVED_OFFICIAL_BULK,154,154,False
ERIE,0000922621,2024,OBSERVED_OFFICIAL_BULK,145,146,False
ERIE,0000922621,2025,OBSERVED_OFFICIAL_BULK,181,181,False
ERIE,0000922621,2026,OBSERVED_OFFICIAL_BULK,103,103,False
ES,0000072741,2012,OBSERVED_OFFICIAL_BULK,76,169,False
ES,0000072741,2013,OBSERVED_OFFICIAL_BULK,52,71,False
ES,0000072741,2014,OBSERVED_OFFICIAL_BULK,55,80,False
ES,0000072741,2015,OBSERVED_OFFICIAL_BULK,53,66,False
ES,0000072741,2016,OBSERVED_OFFICIAL_BULK,43,82,False
ES,0000072741,2017,OBSERVED_OFFICIAL_BULK,50,89,False
ES,0000072741,2018,OBSERVED_OFFICIAL_BULK,43,70,False
ES,0000072741,2019,OBSERVED_OFFICIAL_BULK,47,81,False
ES,0000072741,2020,OBSERVED_OFFICIAL_BULK,46,63,False
ES,0000072741,2021,OBSERVED_OFFICIAL_BULK,41,52,False
ES,0000072741,2022,OBSERVED_OFFICIAL_BULK,49,70,False
ES,0000072741,2023,OBSERVED_OFFICIAL_BULK,40,48,False
ES,0000072741,2024,OBSERVED_OFFICIAL_BULK,41,65,False
ES,0000072741,2025,OBSERVED_OFFICIAL_BULK,41,52,False
ES,0000072741,2026,OBSERVED_OFFICIAL_BULK,36,53,False
ESS,0000920522,2012,OBSERVED_OFFICIAL_BULK,30,50,False
ESS,0000920522,2013,OBSERVED_OFFICIAL_BULK,26,51,False
ESS,0000920522,2014,OBSERVED_OFFICIAL_BULK,38,90,False
ESS,0000920522,2015,OBSERVED_OFFICIAL_BULK,53,123,False
ESS,0000920522,2016,OBSERVED_OFFICIAL_BULK,24,52,False
ESS,0000920522,2017,OBSERVED_OFFICIAL_BULK,65,191,False
ESS,0000920522,2018,OBSERVED_OFFICIAL_BULK,42,82,False
ESS,0000920522,2019,OBSERVED_OFFICIAL_BULK,41,92,False
ESS,0000920522,2020,OBSERVED_OFFICIAL_BULK,32,64,False
ESS,0000920522,2021,OBSERVED_OFFICIAL_BULK,37,102,False
ESS,0000920522,2022,OBSERVED_OFFICIAL_BULK,24,50,False
ESS,0000920522,2023,OBSERVED_OFFICIAL_BULK,16,22,False
ESS,0000920522,2024,OBSERVED_OFFICIAL_BULK,33,55,False
ESS,0000920522,2025,OBSERVED_OFFICIAL_BULK,31,49,False
ESS,0000920522,2026,OBSERVED_OFFICIAL_BULK,19,19,False
ETN,0001551182,2012,OBSERVED_OFFICIAL_BULK,22,149,False
ETN,0001551182,2013,OBSERVED_OFFICIAL_BULK,53,199,False
ETN,0001551182,2014,OBSERVED_OFFICIAL_BULK,47,182,False
ETN,0001551182,2015,OBSERVED_OFFICIAL_BULK,47,167,False
ETN,0001551182,2016,OBSERVED_OFFICIAL_BULK,58,203,False
ETN,0001551182,2017,OBSERVED_OFFICIAL_BULK,55,164,False
ETN,0001551182,2018,OBSERVED_OFFICIAL_BULK,79,262,False
ETN,0001551182,2019,OBSERVED_OFFICIAL_BULK,69,317,False
ETN,0001551182,2020,OBSERVED_OFFICIAL_BULK,70,256,False
ETN,0001551182,2021,OBSERVED_OFFICIAL_BULK,62,238,False
ETN,0001551182,2022,OBSERVED_OFFICIAL_BULK,49,187,False
ETN,0001551182,2023,OBSERVED_OFFICIAL_BULK,54,242,False
ETN,0001551182,2024,OBSERVED_OFFICIAL_BULK,62,295,False
ETN,0001551182,2025,OBSERVED_OFFICIAL_BULK,70,216,False
ETN,0001551182,2026,OBSERVED_OFFICIAL_BULK,43,147,False
ETR,0000065984,2012,OBSERVED_OFFICIAL_BULK,97,180,False
ETR,0000065984,2013,OBSERVED_OFFICIAL_BULK,82,127,False
ETR,0000065984,2014,OBSERVED_OFFICIAL_BULK,123,232,False
ETR,0000065984,2015,OBSERVED_OFFICIAL_BULK,135,188,False
ETR,0000065984,2016,OBSERVED_OFFICIAL_BULK,121,199,False
ETR,0000065984,2017,OBSERVED_OFFICIAL_BULK,120,253,False
ETR,0000065984,2018,OBSERVED_OFFICIAL_BULK,121,310,False
ETR,0000065984,2019,OBSERVED_OFFICIAL_BULK,154,332,False
ETR,0000065984,2020,OBSERVED_OFFICIAL_BULK,110,253,False
ETR,0000065984,2021,OBSERVED_OFFICIAL_BULK,128,174,False
ETR,0000065984,2022,OBSERVED_OFFICIAL_BULK,124,210,False
ETR,0000065984,2023,OBSERVED_OFFICIAL_BULK,116,183,False
ETR,0000065984,2024,OBSERVED_OFFICIAL_BULK,119,245,False
ETR,0000065984,2025,OBSERVED_OFFICIAL_BULK,126,245,False
ETR,0000065984,2026,OBSERVED_OFFICIAL_BULK,111,165,False
EVRG,0001711269,2012,OBSERVED_OFFICIAL_BULK,0,0,True
EVRG,0001711269,2013,OBSERVED_OFFICIAL_BULK,0,0,True
EVRG,0001711269,2014,OBSERVED_OFFICIAL_BULK,0,0,True
EVRG,0001711269,2015,OBSERVED_OFFICIAL_BULK,0,0,True
EVRG,0001711269,2016,OBSERVED_OFFICIAL_BULK,0,0,True
EVRG,0001711269,2017,OBSERVED_OFFICIAL_BULK,0,0,True
EVRG,0001711269,2018,OBSERVED_OFFICIAL_BULK,64,105,False
EVRG,0001711269,2019,OBSERVED_OFFICIAL_BULK,50,82,False
EVRG,0001711269,2020,OBSERVED_OFFICIAL_BULK,52,103,False
EVRG,0001711269,2021,OBSERVED_OFFICIAL_BULK,64,127,False
EVRG,0001711269,2022,OBSERVED_OFFICIAL_BULK,51,92,False
EVRG,0001711269,2023,OBSERVED_OFFICIAL_BULK,43,70,False
EVRG,0001711269,2024,OBSERVED_OFFICIAL_BULK,37,89,False
EVRG,0001711269,2025,OBSERVED_OFFICIAL_BULK,33,71,False
EVRG,0001711269,2026,OBSERVED_OFFICIAL_BULK,30,80,False
EW,0001099800,2012,OBSERVED_OFFICIAL_BULK,125,422,False
EW,0001099800,2013,OBSERVED_OFFICIAL_BULK,73,175,False
EW,0001099800,2014,OBSERVED_OFFICIAL_BULK,79,229,False
EW,0001099800,2015,OBSERVED_OFFICIAL_BULK,75,247,False
EW,0001099800,2016,OBSERVED_OFFICIAL_BULK,81,264,False
EW,0001099800,2017,OBSERVED_OFFICIAL_BULK,72,227,False
EW,0001099800,2018,OBSERVED_OFFICIAL_BULK,102,346,False
EW,0001099800,2019,OBSERVED_OFFICIAL_BULK,107,378,False
EW,0001099800,2020,OBSERVED_OFFICIAL_BULK,103,391,False
EW,0001099800,2021,OBSERVED_OFFICIAL_BULK,110,339,False
EW,0001099800,2022,OBSERVED_OFFICIAL_BULK,94,348,False
EW,0001099800,2023,OBSERVED_OFFICIAL_BULK,97,303,False
EW,0001099800,2024,OBSERVED_OFFICIAL_BULK,89,244,False
EW,0001099800,2025,OBSERVED_OFFICIAL_BULK,71,179,False
EW,0001099800,2026,OBSERVED_OFFICIAL_BULK,47,137,False
EXC,0001109357,2012,OBSERVED_OFFICIAL_BULK,231,341,False
EXC,0001109357,2013,OBSERVED_OFFICIAL_BULK,181,296,False
EXC,0001109357,2014,OBSERVED_OFFICIAL_BULK,83,185,False
EXC,0001109357,2015,OBSERVED_OFFICIAL_BULK,66,156,False
EXC,0001109357,2016,OBSERVED_OFFICIAL_BULK,77,166,False
EXC,0001109357,2017,OBSERVED_OFFICIAL_BULK,72,183,False
EXC,0001109357,2018,OBSERVED_OFFICIAL_BULK,70,155,False
EXC,0001109357,2019,OBSERVED_OFFICIAL_BULK,71,180,False
EXC,0001109357,2020,OBSERVED_OFFICIAL_BULK,63,163,False
EXC,0001109357,2021,OBSERVED_OFFICIAL_BULK,67,177,False
EXC,0001109357,2022,OBSERVED_OFFICIAL_BULK,76,183,False
EXC,0001109357,2023,OBSERVED_OFFICIAL_BULK,53,126,False
EXC,0001109357,2024,OBSERVED_OFFICIAL_BULK,48,154,False
EXC,0001109357,2025,OBSERVED_OFFICIAL_BULK,42,114,False
EXC,0001109357,2026,OBSERVED_OFFICIAL_BULK,30,86,False
EXPD,0000746515,2012,OBSERVED_OFFICIAL_BULK,26,76,False
EXPD,0000746515,2013,OBSERVED_OFFICIAL_BULK,39,78,False
EXPD,0000746515,2014,OBSERVED_OFFICIAL_BULK,34,63,False
EXPD,0000746515,2015,OBSERVED_OFFICIAL_BULK,26,46,False
EXPD,0000746515,2016,OBSERVED_OFFICIAL_BULK,28,45,False
EXPD,0000746515,2017,OBSERVED_OFFICIAL_BULK,45,71,False
EXPD,0000746515,2018,OBSERVED_OFFICIAL_BULK,56,133,False
EXPD,0000746515,2019,OBSERVED_OFFICIAL_BULK,70,260,False
EXPD,0000746515,2020,OBSERVED_OFFICIAL_BULK,67,291,False
EXPD,0000746515,2021,OBSERVED_OFFICIAL_BULK,61,223,False
EXPD,0000746515,2022,OBSERVED_OFFICIAL_BULK,70,229,False
EXPD,0000746515,2023,OBSERVED_OFFICIAL_BULK,68,229,False
EXPD,0000746515,2024,OBSERVED_OFFICIAL_BULK,59,213,False
EXPD,0000746515,2025,OBSERVED_OFFICIAL_BULK,58,184,False
EXPD,0000746515,2026,OBSERVED_OFFICIAL_BULK,51,164,False
EXPE,0001324424,2012,OBSERVED_OFFICIAL_BULK,32,117,False
EXPE,0001324424,2013,OBSERVED_OFFICIAL_BULK,26,82,False
EXPE,0001324424,2014,OBSERVED_OFFICIAL_BULK,38,130,False
EXPE,0001324424,2015,OBSERVED_OFFICIAL_BULK,30,100,False
EXPE,0001324424,2016,OBSERVED_OFFICIAL_BULK,45,120,False
EXPE,0001324424,2017,OBSERVED_OFFICIAL_BULK,48,142,False
EXPE,0001324424,2018,OBSERVED_OFFICIAL_BULK,49,131,False
EXPE,0001324424,2019,OBSERVED_OFFICIAL_BULK,77,215,False
EXPE,0001324424,2020,OBSERVED_OFFICIAL_BULK,66,182,False
EXPE,0001324424,2021,OBSERVED_OFFICIAL_BULK,76,310,False
EXPE,0001324424,2022,OBSERVED_OFFICIAL_BULK,66,294,False
EXPE,0001324424,2023,OBSERVED_OFFICIAL_BULK,57,227,False
EXPE,0001324424,2024,OBSERVED_OFFICIAL_BULK,68,312,False
EXPE,0001324424,2025,OBSERVED_OFFICIAL_BULK,72,288,False
EXPE,0001324424,2026,OBSERVED_OFFICIAL_BULK,43,185,False
EXR,0001289490,2012,OBSERVED_OFFICIAL_BULK,30,85,False
EXR,0001289490,2013,OBSERVED_OFFICIAL_BULK,28,76,False
EXR,0001289490,2014,OBSERVED_OFFICIAL_BULK,27,93,False
EXR,0001289490,2015,OBSERVED_OFFICIAL_BULK,42,76,False
EXR,0001289490,2016,OBSERVED_OFFICIAL_BULK,39,59,False
EXR,0001289490,2017,OBSERVED_OFFICIAL_BULK,45,57,False
EXR,0001289490,2018,OBSERVED_OFFICIAL_BULK,40,78,False
EXR,0001289490,2019,OBSERVED_OFFICIAL_BULK,48,111,False
EXR,0001289490,2020,OBSERVED_OFFICIAL_BULK,61,104,False
EXR,0001289490,2021,OBSERVED_OFFICIAL_BULK,48,86,False
EXR,0001289490,2022,OBSERVED_OFFICIAL_BULK,46,79,False
EXR,0001289490,2023,OBSERVED_OFFICIAL_BULK,62,93,False
EXR,0001289490,2024,OBSERVED_OFFICIAL_BULK,47,82,False
EXR,0001289490,2025,OBSERVED_OFFICIAL_BULK,36,66,False
EXR,0001289490,2026,OBSERVED_OFFICIAL_BULK,23,61,False
F,0000037996,2012,OBSERVED_OFFICIAL_BULK,158,277,False
F,0000037996,2013,OBSERVED_OFFICIAL_BULK,178,406,False
F,0000037996,2014,OBSERVED_OFFICIAL_BULK,137,283,False
F,0000037996,2015,OBSERVED_OFFICIAL_BULK,102,238,False
F,0000037996,2016,OBSERVED_OFFICIAL_BULK,102,251,False
F,0000037996,2017,OBSERVED_OFFICIAL_BULK,137,328,False
F,0000037996,2018,OBSERVED_OFFICIAL_BULK,97,259,False
F,0000037996,2019,OBSERVED_OFFICIAL_BULK,101,203,False
F,0000037996,2020,OBSERVED_OFFICIAL_BULK,60,160,False
F,0000037996,2021,OBSERVED_OFFICIAL_BULK,81,220,False
F,0000037996,2022,OBSERVED_OFFICIAL_BULK,90,247,False
F,0000037996,2023,OBSERVED_OFFICIAL_BULK,94,220,False
F,0000037996,2024,OBSERVED_OFFICIAL_BULK,85,237,False
F,0000037996,2025,OBSERVED_OFFICIAL_BULK,94,268,False
F,0000037996,2026,OBSERVED_OFFICIAL_BULK,59,217,False
FAST,0000815556,2012,OBSERVED_OFFICIAL_BULK,52,97,False
FAST,0000815556,2013,OBSERVED_OFFICIAL_BULK,17,32,False
FAST,0000815556,2014,OBSERVED_OFFICIAL_BULK,21,38,False
FAST,0000815556,2015,OBSERVED_OFFICIAL_BULK,31,51,False
FAST,0000815556,2016,OBSERVED_OFFICIAL_BULK,32,62,False
FAST,0000815556,2017,OBSERVED_OFFICIAL_BULK,54,89,False
FAST,0000815556,2018,OBSERVED_OFFICIAL_BULK,31,46,False
FAST,0000815556,2019,OBSERVED_OFFICIAL_BULK,40,108,False
FAST,0000815556,2020,OBSERVED_OFFICIAL_BULK,52,169,False
FAST,0000815556,2021,OBSERVED_OFFICIAL_BULK,44,129,False
FAST,0000815556,2022,OBSERVED_OFFICIAL_BULK,36,53,False
FAST,0000815556,2023,OBSERVED_OFFICIAL_BULK,42,76,False
FAST,0000815556,2024,OBSERVED_OFFICIAL_BULK,56,144,False
FAST,0000815556,2025,OBSERVED_OFFICIAL_BULK,44,108,False
FAST,0000815556,2026,OBSERVED_OFFICIAL_BULK,27,36,False
FDS,0001013237,2012,OBSERVED_OFFICIAL_BULK,36,101,False
FDS,0001013237,2013,OBSERVED_OFFICIAL_BULK,46,127,False
FDS,0001013237,2014,OBSERVED_OFFICIAL_BULK,55,125,False
FDS,0001013237,2015,OBSERVED_OFFICIAL_BULK,42,99,False
FDS,0001013237,2016,OBSERVED_OFFICIAL_BULK,34,93,False
FDS,0001013237,2017,OBSERVED_OFFICIAL_BULK,43,96,False
FDS,0001013237,2018,OBSERVED_OFFICIAL_BULK,35,90,False
FDS,0001013237,2019,OBSERVED_OFFICIAL_BULK,52,152,False
FDS,0001013237,2020,OBSERVED_OFFICIAL_BULK,58,165,False
FDS,0001013237,2021,OBSERVED_OFFICIAL_BULK,46,125,False
FDS,0001013237,2022,OBSERVED_OFFICIAL_BULK,44,131,False
FDS,0001013237,2023,OBSERVED_OFFICIAL_BULK,54,170,False
FDS,0001013237,2024,OBSERVED_OFFICIAL_BULK,50,148,False
FDS,0001013237,2025,OBSERVED_OFFICIAL_BULK,57,129,False
FDS,0001013237,2026,OBSERVED_OFFICIAL_BULK,14,35,False
FDX,0001048911,2012,OBSERVED_OFFICIAL_BULK,47,131,False
FDX,0001048911,2013,OBSERVED_OFFICIAL_BULK,48,147,False
FDX,0001048911,2014,OBSERVED_OFFICIAL_BULK,48,165,False
FDX,0001048911,2015,OBSERVED_OFFICIAL_BULK,36,86,False
FDX,0001048911,2016,OBSERVED_OFFICIAL_BULK,48,134,False
FDX,0001048911,2017,OBSERVED_OFFICIAL_BULK,54,143,False
FDX,0001048911,2018,OBSERVED_OFFICIAL_BULK,40,94,False
FDX,0001048911,2019,OBSERVED_OFFICIAL_BULK,44,95,False
FDX,0001048911,2020,OBSERVED_OFFICIAL_BULK,65,172,False
FDX,0001048911,2021,OBSERVED_OFFICIAL_BULK,41,99,False
FDX,0001048911,2022,OBSERVED_OFFICIAL_BULK,37,89,False
FDX,0001048911,2023,OBSERVED_OFFICIAL_BULK,44,102,False
FDX,0001048911,2024,OBSERVED_OFFICIAL_BULK,42,125,False
FDX,0001048911,2025,OBSERVED_OFFICIAL_BULK,32,81,False
FDX,0001048911,2026,OBSERVED_OFFICIAL_BULK,25,96,False
FE,0001031296,2012,OBSERVED_OFFICIAL_BULK,84,168,False
FE,0001031296,2013,OBSERVED_OFFICIAL_BULK,92,156,False
FE,0001031296,2014,OBSERVED_OFFICIAL_BULK,91,134,False
FE,0001031296,2015,OBSERVED_OFFICIAL_BULK,73,115,False
FE,0001031296,2016,OBSERVED_OFFICIAL_BULK,88,152,False
FE,0001031296,2017,OBSERVED_OFFICIAL_BULK,84,115,False
FE,0001031296,2018,OBSERVED_OFFICIAL_BULK,77,158,False
FE,0001031296,2019,OBSERVED_OFFICIAL_BULK,82,193,False
FE,0001031296,2020,OBSERVED_OFFICIAL_BULK,54,102,False
FE,0001031296,2021,OBSERVED_OFFICIAL_BULK,62,107,False
FE,0001031296,2022,OBSERVED_OFFICIAL_BULK,64,103,False
FE,0001031296,2023,OBSERVED_OFFICIAL_BULK,54,73,False
FE,0001031296,2024,OBSERVED_OFFICIAL_BULK,51,72,False
FE,0001031296,2025,OBSERVED_OFFICIAL_BULK,56,79,False
FE,0001031296,2026,OBSERVED_OFFICIAL_BULK,32,62,False
FFIV,0001048695,2012,OBSERVED_OFFICIAL_BULK,68,313,False
FFIV,0001048695,2013,OBSERVED_OFFICIAL_BULK,56,267,False
FFIV,0001048695,2014,OBSERVED_OFFICIAL_BULK,66,257,False
FFIV,0001048695,2015,OBSERVED_OFFICIAL_BULK,60,247,False
FFIV,0001048695,2016,OBSERVED_OFFICIAL_BULK,48,214,False
FFIV,0001048695,2017,OBSERVED_OFFICIAL_BULK,72,230,False
FFIV,0001048695,2018,OBSERVED_OFFICIAL_BULK,80,225,False
FFIV,0001048695,2019,OBSERVED_OFFICIAL_BULK,114,310,False
FFIV,0001048695,2020,OBSERVED_OFFICIAL_BULK,113,329,False
FFIV,0001048695,2021,OBSERVED_OFFICIAL_BULK,136,397,False
FFIV,0001048695,2022,OBSERVED_OFFICIAL_BULK,104,333,False
FFIV,0001048695,2023,OBSERVED_OFFICIAL_BULK,91,273,False
FFIV,0001048695,2024,OBSERVED_OFFICIAL_BULK,81,243,False
FFIV,0001048695,2025,OBSERVED_OFFICIAL_BULK,80,228,False
FFIV,0001048695,2026,OBSERVED_OFFICIAL_BULK,51,156,False
FICO,0000814547,2012,OBSERVED_OFFICIAL_BULK,71,313,False
FICO,0000814547,2013,OBSERVED_OFFICIAL_BULK,77,351,False
FICO,0000814547,2014,OBSERVED_OFFICIAL_BULK,56,243,False
FICO,0000814547,2015,OBSERVED_OFFICIAL_BULK,52,257,False
FICO,0000814547,2016,OBSERVED_OFFICIAL_BULK,72,356,False
FICO,0000814547,2017,OBSERVED_OFFICIAL_BULK,50,224,False
FICO,0000814547,2018,OBSERVED_OFFICIAL_BULK,56,318,False
FICO,0000814547,2019,OBSERVED_OFFICIAL_BULK,72,350,False
FICO,0000814547,2020,OBSERVED_OFFICIAL_BULK,75,393,False
FICO,0000814547,2021,OBSERVED_OFFICIAL_BULK,55,233,False
FICO,0000814547,2022,OBSERVED_OFFICIAL_BULK,59,253,False
FICO,0000814547,2023,OBSERVED_OFFICIAL_BULK,51,265,False
FICO,0000814547,2024,OBSERVED_OFFICIAL_BULK,62,422,False
FICO,0000814547,2025,OBSERVED_OFFICIAL_BULK,57,517,False
FICO,0000814547,2026,OBSERVED_OFFICIAL_BULK,14,44,False
FIS,0001136893,2012,OBSERVED_OFFICIAL_BULK,109,388,False
FIS,0001136893,2013,OBSERVED_OFFICIAL_BULK,71,130,False
FIS,0001136893,2014,OBSERVED_OFFICIAL_BULK,71,101,False
FIS,0001136893,2015,OBSERVED_OFFICIAL_BULK,67,114,False
FIS,0001136893,2016,OBSERVED_OFFICIAL_BULK,78,155,False
FIS,0001136893,2017,OBSERVED_OFFICIAL_BULK,77,228,False
FIS,0001136893,2018,OBSERVED_OFFICIAL_BULK,84,230,False
FIS,0001136893,2019,OBSERVED_OFFICIAL_BULK,103,363,False
FIS,0001136893,2020,OBSERVED_OFFICIAL_BULK,97,471,False
FIS,0001136893,2021,OBSERVED_OFFICIAL_BULK,69,357,False
FIS,0001136893,2022,OBSERVED_OFFICIAL_BULK,67,211,False
FIS,0001136893,2023,OBSERVED_OFFICIAL_BULK,47,120,False
FIS,0001136893,2024,OBSERVED_OFFICIAL_BULK,46,109,False
FIS,0001136893,2025,OBSERVED_OFFICIAL_BULK,30,71,False
FIS,0001136893,2026,OBSERVED_OFFICIAL_BULK,20,61,False
FISV,0000798354,2012,OBSERVED_OFFICIAL_BULK,65,197,False
FISV,0000798354,2013,OBSERVED_OFFICIAL_BULK,62,133,False
FISV,0000798354,2014,OBSERVED_OFFICIAL_BULK,53,106,False
FISV,0000798354,2015,OBSERVED_OFFICIAL_BULK,63,145,False
FISV,0000798354,2016,OBSERVED_OFFICIAL_BULK,66,161,False
FISV,0000798354,2017,OBSERVED_OFFICIAL_BULK,71,134,False
FISV,0000798354,2018,OBSERVED_OFFICIAL_BULK,61,92,False
FISV,0000798354,2019,OBSERVED_OFFICIAL_BULK,96,171,False
FISV,0000798354,2020,OBSERVED_OFFICIAL_BULK,95,187,False
FISV,0000798354,2021,OBSERVED_OFFICIAL_BULK,98,185,False
FISV,0000798354,2022,OBSERVED_OFFICIAL_BULK,82,145,False
FISV,0000798354,2023,OBSERVED_OFFICIAL_BULK,77,113,False
FISV,0000798354,2024,OBSERVED_OFFICIAL_BULK,87,158,False
FISV,0000798354,2025,OBSERVED_OFFICIAL_BULK,77,116,False
FISV,0000798354,2026,OBSERVED_OFFICIAL_BULK,60,66,False
FITB,0000035527,2012,OBSERVED_OFFICIAL_BULK,103,181,False
FITB,0000035527,2013,OBSERVED_OFFICIAL_BULK,107,194,False
FITB,0000035527,2014,OBSERVED_OFFICIAL_BULK,101,167,False
FITB,0000035527,2015,OBSERVED_OFFICIAL_BULK,105,136,False
FITB,0000035527,2016,OBSERVED_OFFICIAL_BULK,75,147,False
FITB,0000035527,2017,OBSERVED_OFFICIAL_BULK,65,121,False
FITB,0000035527,2018,OBSERVED_OFFICIAL_BULK,71,143,False
