ticker,universe_role,signal_date,outcome_end,fold_id,success_label,first_boundary,terminal_path,maximum_favorable_excursion,maximum_adverse_excursion,terminal_return,stress_constrained_sleeve_share_delta_rate,stress_constrained_time_to_reentry_sessions,future_fields_are_labels_only
ROST,INDEPENDENT_CURRENT_CONSTITUENTS,2022-11-18,2023-05-23,F07,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.13288873661510214,-0.05922179511167569,-0.04753582171133974,0.0,,True
ROST,INDEPENDENT_CURRENT_CONSTITUENTS,2023-09-01,2024-03-05,F08,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.23937849792135424,-0.10501233910253283,0.22883428980364084,0.1029363088402113,15.0,True
ROST,INDEPENDENT_CURRENT_CONSTITUENTS,2023-11-24,2024-05-28,F08,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.15060170036901477,-0.02108789846291559,0.05527453716393049,0.0,,True
ROST,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-12,2024-07-16,F08,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.11654878628703402,-0.06281857192338736,0.09550260124331866,0.0,,True
RSG,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-26,2024-07-29,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.2059587206109712,-0.0009925400649113403,0.1281134090405014,0.0,,True
RTX,INDEPENDENT_CURRENT_CONSTITUENTS,2016-12-23,2017-06-27,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.11748543909493203,-0.022322399711181107,0.11145232318250708,0.0,,True
RTX,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-06,2017-07-10,F01,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.10589944180200228,-0.03882729398910756,0.10589944180200228,0.0,,True
RTX,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-20,2017-07-21,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.12940194596259436,-0.023558131549149763,0.1273927684769176,0.0,,True
RTX,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-05,2018-07-09,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.051303366749953616,-0.10044941374236516,-0.026355673365151988,0.1368926523958449,81.0,True
RTX,INDEPENDENT_CURRENT_CONSTITUENTS,2018-09-21,2019-03-26,F03,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,-0.004433573436736671,-0.2775522242832764,-0.10179196205532537,0.364695127044971,65.0,True
RTX,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-08,2020-05-12,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.05864489363022507,-0.4916595051160091,-0.3887156751682309,0.8370138401698779,88.0,True
RVTY,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-19,2018-07-20,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.023373819230792625,-0.1088300388051,-0.033581207730933094,0.1197084363233647,72.0,True
RVTY,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-03,2019-02-05,F03,NO_ECONOMIC_EDGE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.1268536570418768,-0.1667533331049721,0.07727655508641629,0.0,,True
RVTY,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-09,2021-04-13,F05,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.23860388193603854,-0.07098372835712619,0.04480577235111194,0.1025905917880214,3.0,True
RVTY,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-08,2021-07-12,F05,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.0031924881861878918,-0.24633374551490406,-0.031527900141748666,0.2905535118274103,41.0,True
RVTY,INDEPENDENT_CURRENT_CONSTITUENTS,2024-09-20,2025-03-25,F09,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.03954762321494454,-0.12844271507428262,-0.12518406929593695,0.1536493481568579,123.0,True
SBAC,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-23,2025-02-26,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.096928895280332,-0.148062287984421,-0.047602826293561606,0.167668609990931,95.0,True
SBUX,INDEPENDENT_CURRENT_CONSTITUENTS,2018-11-02,2019-05-08,F03,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.23203582491654662,-0.05340226728752773,0.23203582491654662,0.0,,True
SBUX,INDEPENDENT_CURRENT_CONSTITUENTS,2018-11-30,2019-06-05,F03,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.21028489902810965,-0.09232586407291132,0.21028489902810965,0.0976221151320553,15.0,True
SBUX,INDEPENDENT_CURRENT_CONSTITUENTS,2019-01-25,2019-07-26,F03,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.4918686375120722,-0.002831596771772804,0.4918686375120722,0.0,,True
SBUX,INDEPENDENT_CURRENT_CONSTITUENTS,2019-08-23,2020-02-25,F04,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.031679085266923535,-0.13653672343830092,-0.12369760881420011,0.1585895668751207,54.0,True
SBUX,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-04,2021-06-08,F05,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.16194565459221288,-0.05348091214867945,0.0993387177681373,0.0,,True
SBUX,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-18,2021-06-22,F05,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.15069545522551753,-0.0626453067144882,0.09191615202522962,0.0,,True
SBUX,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-13,2023-07-18,F07,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.07371124931721273,-0.09529104905294927,-0.050926775083730336,0.0954359021114796,118.0,True
SBUX,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-27,2023-07-31,F07,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.0560818156092453,-0.11014560746971946,-0.059005348256351065,0.1088536201406991,109.0,True
SBUX,INDEPENDENT_CURRENT_CONSTITUENTS,2024-09-27,2025-04-01,F09,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.2033561720895447,-0.09633488834420623,0.020686296691326822,0.0997268567245872,60.0,True
SBUX,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-24,2025-07-28,F09,NO_ECONOMIC_EDGE,UPSIDE_CONTINUATION,LARGE_PULLBACK,0.1784085982744501,-0.18912548608319735,-0.04016405515934107,0.0,,True
SCHW,INDEPENDENT_CURRENT_CONSTITUENTS,2016-10-07,2017-04-10,F01,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.34914673247736316,-0.04629635613852978,0.2180437119548604,0.0315454020996652,17.0,True
SCHW,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-11,2017-05-16,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.208922856912108,0.0171838565783462,0.13172986869955583,0.0,,True
SCHW,INDEPENDENT_CURRENT_CONSTITUENTS,2017-10-06,2018-04-10,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.27869355360155446,-0.04565492789148118,0.14033106408912,0.0,,True
SCHW,INDEPENDENT_CURRENT_CONSTITUENTS,2017-11-24,2018-05-29,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.3063912539011575,-0.0002185433824954952,0.20883385459079573,0.0,,True
SCHW,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-12,2018-07-16,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.07973614397121565,-0.11546935218933074,-0.07482250547148916,0.1141815431821242,119.0,True
SCHW,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-27,2021-06-01,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.5106139177413582,-0.018511232450741155,0.5106139177413582,0.0,,True
SCHW,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-18,2021-06-22,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.4708646816470703,-0.008464336897527236,0.40294284072273023,0.0,,True
SCHW,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-13,2022-02-11,F06,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.2936539413580752,-0.07526019236956016,0.20927389896702442,0.0608752653277753,24.0,True
SCHW,INDEPENDENT_CURRENT_CONSTITUENTS,2021-10-15,2022-04-18,F06,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.18347752808730267,-0.06963398375131302,-0.06963398375131302,0.0,,True
SCHW,INDEPENDENT_CURRENT_CONSTITUENTS,2022-01-07,2022-07-12,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.04131246019144652,-0.3426813155602806,-0.31791812996282354,0.5009342172840949,106.0,True
SCHW,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-17,2025-07-22,F09,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.26789279178597347,-0.09318996049565786,0.2565641837314008,0.1637978444118062,53.0,True
SHW,PRIMARY,2019-09-20,2020-03-23,F04,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.08563473563428925,-0.2762051031226438,-0.2762051031226438,0.3936784380817013,122.0,True
SHW,PRIMARY,2019-10-25,2020-04-28,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.03957936053545019,-0.3069103158209424,-0.11117838066246488,0.4621548136010267,97.0,True
SHW,PRIMARY,2020-08-21,2021-02-23,F05,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.10829766971221422,-0.00964748682024752,0.03263523657798806,0.0,,True
SHW,PRIMARY,2021-12-10,2022-06-13,F06,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.016452043394119542,-0.3242148739831868,-0.31026781939313997,0.4627998612675839,62.0,True
SHW,PRIMARY,2023-12-15,2024-06-18,F08,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.12375759703077494,-0.053280270200450564,-0.026560121109810653,0.040224681761332,12.0,True
SHW,PRIMARY,2024-10-18,2025-04-23,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.0311233034368954,-0.1894774242191487,-0.14361398179551466,0.2241380076567789,116.0,True
SJM,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-09,2021-04-13,F05,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.12130312354530237,-0.06268958450089923,0.11069326335710072,0.0631770607060548,13.0,True
SJM,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-25,2021-06-28,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.2220031602971193,-0.041864134835335465,0.14351918926533358,0.0,,True
SJM,INDEPENDENT_CURRENT_CONSTITUENTS,2022-01-07,2022-07-12,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.023877662812681555,-0.13524736178685648,-0.058196579126416625,0.1436112824368063,102.0,True
SLB,PRIMARY,2017-01-06,2017-07-10,F01,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.011563659908372603,-0.23740817364491695,-0.23424439803386732,0.296585643834037,124.0,True
SLB,PRIMARY,2018-01-12,2018-07-16,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.023342292229577177,-0.1835824617278521,-0.1228566033737225,0.2073480872719082,54.0,True
SLB,PRIMARY,2019-12-20,2020-06-23,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.03525214552249056,-0.6898810216011875,-0.4929068533860269,2.1713059279201707,59.0,True
SLB,PRIMARY,2020-11-27,2021-06-01,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.5729737268216784,-0.04981713231106022,0.5273282930619407,0.0,,True
SLB,PRIMARY,2021-10-08,2022-04-08,F06,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.4343595265696689,-0.0998057407856201,0.35385947448148314,0.1362840827238427,49.0,True
SLB,PRIMARY,2022-01-07,2022-07-12,F06,NO_ECONOMIC_EDGE,UPSIDE_CONTINUATION,UNRESOLVED,0.42465060102774577,-0.05933400203501937,-0.05933400203501937,0.0,,True
SLB,PRIMARY,2023-09-15,2024-03-18,F08,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.010399406184018689,-0.2146451080555044,-0.10871903465228794,0.271266151029738,83.0,True
SMCI,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-15,2020-05-19,F04,NO_ECONOMIC_EDGE,UPSIDE_CONTINUATION,LARGE_PULLBACK,0.328223708446592,-0.2795310654506399,0.11767365403462038,0.0,,True
SMCI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-22,2021-07-23,F05,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.17012562944153675,-0.0938322416324675,0.026015780735438865,0.0875076352736023,19.0,True
SMCI,INDEPENDENT_CURRENT_CONSTITUENTS,2022-08-19,2023-02-21,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.37304891448713806,-0.2531862665231105,0.261062581367663,0.3209008313737151,37.0,True
SMCI,INDEPENDENT_CURRENT_CONSTITUENTS,2022-11-25,2023-05-30,F07,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,1.4938744690012298,-0.24512624879188183,1.4938744690012298,0.2916261980711987,36.0,True
SNA,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-27,2017-07-28,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.005093662633251839,-0.17646464844482923,-0.14899666255990895,0.2079654935550505,122.0,True
SNA,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-05,2018-07-09,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.029755857873303038,-0.19377453061251915,-0.06231005045663207,0.2385906345192863,81.0,True
SNA,INDEPENDENT_CURRENT_CONSTITUENTS,2018-09-07,2019-03-12,F03,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.043521776244024535,-0.24187360228265842,-0.10213240953708891,0.3132790612557501,74.0,True
SNA,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-17,2020-07-20,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,-0.006999758404592771,-0.4342979308054761,-0.18103490419824064,0.7058356949564282,43.0,True
SNA,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-02,2021-04-06,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.6032505882768042,0.023696938300145964,0.5994869771361815,0.0,,True
SNA,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-22,2021-07-23,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.45263246528691625,-0.003708498681850414,0.2761958173295278,0.0,,True
SNA,INDEPENDENT_CURRENT_CONSTITUENTS,2022-08-12,2023-02-13,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.13710421180765775,-0.12434194803009258,0.11735406266577453,0.1129860735190093,33.0,True
SNA,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-13,2023-07-18,F07,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.20142478096873573,-0.07469132215525387,0.20142478096873573,0.074106430508094,57.0,True
SNA,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-01,2025-05-07,F09,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.1310796125661362,-0.10380301366637712,-0.0354447663142855,0.0,,True
SNA,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-17,2025-07-22,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.029038708988633255,-0.15571124042704143,-0.03353315446262173,0.1746431183944932,63.0,True
SNPS,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-05,2017-02-06,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.1814720512549095,-0.0005438502552860269,0.1814720512549095,0.0,,True
SNPS,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-18,2017-05-23,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,TRADABLE_PULLBACK,0.2292587465251541,-0.06987400453897652,0.18802156349708476,0.0849088255884555,8.0,True
SNPS,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-13,2017-07-17,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.24095211222460344,-0.009781520517325948,0.23312682107973548,0.0,,True
SNPS,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-27,2017-07-28,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.22704003904000003,0.0019199828800000596,0.22288000495999993,0.0,,True
SNPS,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-27,2022-02-28,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.13194297645237696,-0.13998979095257968,-0.05852741972956155,0.1366363223133062,26.0,True
SNPS,INDEPENDENT_CURRENT_CONSTITUENTS,2023-10-06,2024-04-09,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.27204918508624876,-0.04166842938691073,0.20227777208654407,0.0,,True
SO,PRIMARY,2019-11-22,2020-05-27,F04,STRUCTURAL_DAMAGE,UPSIDE_CONTINUATION,STRUCTURAL_BREAK,0.12657021477036245,-0.3064256012865766,-0.10699059845959613,0.0,,True
SO,PRIMARY,2020-01-17,2020-07-20,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.05337487300475652,-0.35148840739320864,-0.17639506369725078,0.4543353318864218,44.0,True
SO,PRIMARY,2022-08-19,2023-02-21,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.0001246078498984282,-0.23278447022969329,-0.16498288035121478,0.3004123033992059,37.0,True
SPG,INDEPENDENT_CURRENT_CONSTITUENTS,2018-10-19,2019-04-24,F03,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.10228302784353316,-0.07081790557640077,0.041906784006109365,0.0426067264374083,43.0,True
SPG,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-06,2022-02-04,F06,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.2753086211179172,-0.05325445901421977,0.09742022727681743,0.0466090205520446,7.0,True
SPG,INDEPENDENT_CURRENT_CONSTITUENTS,2023-12-15,2024-06-18,F08,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.09815959002906838,-0.052372841001330106,0.04458822034330412,0.0499834973808372,31.0,True
SPG,INDEPENDENT_CURRENT_CONSTITUENTS,2023-12-29,2024-07-02,F08,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.11132468284704533,-0.04101237971835492,0.06329888440991871,0.0,,True
SPG,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-12,2024-07-16,F08,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.08115773409397153,-0.06704413339249715,0.060544902594843464,0.0526580583967892,13.0,True
SPGI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-02,2017-03-07,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.049380064828500325,-0.14006671267883308,0.04833720343942205,0.147237473946852,81.0,True
SPGI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-23,2017-03-27,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.06740732863948162,-0.13697059931294353,0.03407855414308392,0.1329906363892767,67.0,True
SPGI,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-05,2018-07-09,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.19615245753881272,-0.05315842459913467,0.19615245753881272,0.0,,True
SPGI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-13,2022-02-11,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.08801958363005169,-0.11769922679822742,-0.11769922679822742,0.1037892105922486,115.0,True
SPGI,INDEPENDENT_CURRENT_CONSTITUENTS,2023-12-22,2024-06-26,F08,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.05721655261426761,-0.05848102671731825,0.0354234385864689,0.0521273806123698,76.0,True
SPGI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-26,2024-07-29,F08,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,TRADABLE_PULLBACK,0.11428963138334125,-0.08327348850461846,0.1014054373151434,0.0846228459096203,54.0,True
SPGI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-16,2025-02-19,F09,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.1117231332474602,-0.01963381239159301,0.10953560624799819,0.0,,True
SRE,INDEPENDENT_CURRENT_CONSTITUENTS,2017-08-04,2018-02-05,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,UNRESOLVED,0.05042258548490941,-0.09720400708969079,-0.09720400708969079,0.1133998643056293,103.0,True
SRE,INDEPENDENT_CURRENT_CONSTITUENTS,2019-10-18,2020-04-21,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.10897378939306623,-0.39007442780550916,-0.17066307077506793,0.0,,True
SRE,INDEPENDENT_CURRENT_CONSTITUENTS,2022-08-12,2023-02-13,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.055779134446969136,-0.15424047751489223,-0.038018926732245384,0.1793839932427079,42.0,True
SRE,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-16,2025-02-19,F09,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.19368998586869668,-0.024279029091263338,0.08224631335450194,0.0,,True
STE,INDEPENDENT_CURRENT_CONSTITUENTS,2017-09-29,2018-04-03,F02,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.09176012681852841,-0.044262734788322655,0.05314679710234982,0.0,,True
STLD,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-22,2018-06-26,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.19721108171121737,-0.017973427248937912,0.09282204914373082,0.0,,True
STLD,INDEPENDENT_CURRENT_CONSTITUENTS,2020-08-14,2021-02-16,F05,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.3706924834823975,-0.06752827441829057,0.35133611356873895,0.0797528556631714,28.0,True
STLD,INDEPENDENT_CURRENT_CONSTITUENTS,2020-08-28,2021-03-02,F05,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.47971009397224607,-0.04437077285209334,0.4729857964145421,0.0328379659558886,21.0,True
STLD,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-13,2022-02-11,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.019830432391396924,-0.2766417435992171,-0.1627248687044548,0.3761423708216518,111.0,True
STLD,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-06,2023-07-11,F07,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.3249584401033052,-0.10161674417441935,0.04820499620693708,0.0,,True
STT,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-02,2017-03-07,F01,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.18626492043864662,-0.023615925378151603,0.1386316555748146,0.0,,True
STT,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-23,2017-03-27,F01,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.18643282328733046,-0.023477728871861947,0.11747619984786617,0.0,,True
STT,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-12,2018-07-16,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.05100698889952371,-0.13052821598628006,-0.12328490320624463,0.1539659612733541,119.0,True
STT,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-22,2020-05-27,F04,NO_ECONOMIC_EDGE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.1291037074968675,-0.4116189523112622,-0.11500699479945109,0.0,,True
STT,INDEPENDENT_CURRENT_CONSTITUENTS,2022-01-07,2022-07-12,F06,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.02075534515805666,-0.3888009472644196,-0.37722345364443666,0.6329904544089786,119.0,True
STT,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-27,2023-07-31,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.03725353328610326,-0.26040256978585796,-0.18782790002069927,0.323645120171806,115.0,True
STT,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-24,2025-07-28,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.15805280146971357,-0.23304129182482458,0.1531306045866787,0.3319340062351639,51.0,True
STX,INDEPENDENT_CURRENT_CONSTITUENTS,2016-10-14,2017-04-18,F01,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.43838733390323403,-0.07138763130275283,0.42227250210411116,0.0718217630612887,13.0,True
STX,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-11,2017-05-16,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.3969560816174995,-0.008453303156572556,0.21690883297432406,0.0,,True
